Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Grodzisk Mazowiecki SF,L vs Chwalinska,25% (2/8),100% (2/2),2/4,88% (7/8),14% (1/7),0/2,0/0,0/2,0/0,0/1
2019 W25 Grodzisk Mazowiecki QF,W vs Eikeri,64% (7/11),86% (6/7),3/4,57% (8/14),38% (3/8),4/6,1/2,0/0,0/0,0/0
2019 W25 Darmstadt R16,L vs Govortsova,29% (2/7),100% (2/2),1/5,100% (7/7),0% (0/7),0/2,0/0,0/2,0/0,0/1
2019 W25 Osprey FL R16,L vs Arconada,44% (4/9),25% (1/4),0/4,67% (6/9),33% (2/6),1/1,0/0,1/1,0/0,0/0
2019 W25 Osprey FL R32,W vs Zlochova,88% (7/8),86% (6/7),1/2,50% (4/8),50% (2/4),4/5,1/1,0/0,0/0,0/0
2019 W25 Pelham AL R16,L vs Dolehide,38% (3/8),67% (2/3),1/5,75% (6/8),0% (0/6),0/2,0/0,1/2,0/0,0/1
2019 W25 Pelham AL R32,W vs Rodriguez,88% (7/8),100% (7/7),2/2,43% (3/7),33% (1/3),5/6,1/2,0/0,0/1,0/0
2019 W25 Jackson MS R16,L vs Volynets,38% (3/8),33% (1/3),0/4,75% (6/8),17% (1/6),0/1,0/0,1/2,0/0,0/1
2019 W25 Altenkirchen R32,L vs Ivakhnenko,43% (6/14),50% (3/6),2/5,38% (5/13),0% (0/5),2/2,0/0,1/1,0/0,1/1
2018 Strasbourg R32,L vs Diyas,22% (2/9),50% (1/2),0/2,44% (4/9),0% (0/4),0/1,0/0,0/2,0/0,0/1
2017 Nules $25K R16,L vs Eikeri,43% (3/7),33% (1/3),1/5,100% (7/7),14% (1/7),0/1,0/0,1/2,0/0,0/1
2017 Nules $25K R32,W vs Lechemia,44% (4/9),100% (4/4),1/1,22% (2/9),50% (1/2),3/3,0/0,2/2,0/0,0/0
2017 Zawada Near Opole $25K F,L vs Chiesa,29% (4/14),50% (2/4),0/4,43% (6/14),33% (2/6),0/1,0/0,0/0,0/0,0/0
2017 Zawada Near Opole $25K SF,W vs Chwalinska,44% (4/9),75% (3/4),0/1,40% (4/10),75% (3/4),3/3,1/2,1/1,1/1,0/0
2017 Zawada Near Opole $25K QF,W vs Schoofs,50% (6/12),33% (2/6),0/2,25% (3/12),33% (1/3),1/2,0/1,2/2,0/0,0/0
2017 Zawada Near Opole $25K R16,W vs Sumova,71% (5/7),100% (5/5),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2017 Zawada Near Opole $25K R32,W vs Skamlova,67% (6/9),83% (5/6),1/2,30% (3/10),33% (1/3),3/4,1/1,0/0,1/1,0/0
2017 Shrewsbury $25K R32,L vs Melnikova,54% (7/13),71% (5/7),3/5,54% (7/13),14% (1/7),2/4,0/0,0/1,0/0,0/1
2017 Joue Les Tours $25K R16,L vs Zavatska,40% (6/15),67% (4/6),2/4,53% (8/15),38% (3/8),3/4,1/3,0/0,0/2,0/0
2017 Joue Les Tours $25K R32,W vs Webley Smith,38% (6/16),67% (4/6),1/2,35% (6/17),67% (4/6),3/3,1/1,2/2,1/1,0/0
2019 (9 matches),,50.6%,73.2%,34.3%,63.4%,19.2%,59.3%,60.0%,40.0%,0.0%,20.0%
2018 (1 matches),,22.2%,50.0%,0.0%,44.4%,0.0%,0.0%,-,0.0%,-,0.0%
2017 (28 matches),,50.5%,78.6%,40.9%,47.1%,28.5%,69.5%,59.3%,65.2%,43.8%,28.6%
2016 (28 matches),,51.4%,82.3%,35.8%,51.9%,17.8%,59.2%,77.3%,56.3%,100.0%,58.3%
2015 (8 matches),,52.6%,84.0%,41.9%,51.0%,26.5%,63.4%,81.8%,61.5%,60.0%,75.0%
Career (114 matches),,49.1%,78.1%,35.2%,52.7%,21.2%,62.1%,65.7%,52.5%,61.9%,47.6%
