Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,1,0,1,0.0%,1-2,33.3%,11-16,40.7%,0-0,-,1,61.5%,21.4%,4.2%,5.6%,56.3%,65.0%,41.9%,54.9%,35.3%,44.2%,0.78,R32 (Bad Homburg)
2018,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,2.2%,4.4%,57.8%,57.7%,47.4%,53.3%,27.5%,39.6%,0.59,R32 (Strasbourg)
2017,3,2,1,66.7%,5-3,62.5%,41-35,53.9%,0-0,-,3,60.5%,47.4%,0.8%,2.7%,71.1%,57.2%,46.1%,54.0%,47.7%,51.0%,1.04,
2016,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,37.5%,22.2%,0.0%,7.7%,57.7%,50.0%,36.4%,44.2%,40.0%,41.9%,0.72,R32 (Seoul)
2014,16,4,12,25.0%,11-27,28.9%,136-203,40.1%,1-3,25.0%,12,-,-,2.5%,6.3%,62.4%,55.4%,42.4%,50.5%,41.4%,46.0%,0.84,QF (Rio de Janeiro)
2013,5,3,2,60.0%,7-6,53.8%,60-59,50.4%,1-1,50.0%,5,-,-,1.0%,3.2%,63.8%,61.7%,47.6%,56.6%,44.4%,50.9%,1.02,QF (Luxembourg)
2010,2,1,1,50.0%,2-3,40.0%,21-29,42.0%,1-0,100.0%,2,-,-,2.5%,7.5%,60.2%,60.8%,28.1%,47.8%,42.6%,45.3%,0.82,R16 (Warsaw)
2009,5,2,3,40.0%,4-7,36.4%,35-52,40.2%,0-0,-,1,-,-,0.0%,13.8%,58.6%,17.6%,16.7%,17.2%,31.7%,25.7%,0.38,
2007,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,-,-,0.0%,8.3%,71.7%,55.8%,41.2%,51.7%,34.4%,43.0%,0.71,R32 (Warsaw)
Career,35,12,23,34.3%,30-54,35.7%,323-431,42.8%,3-4,42.9%,27,57.4%,34.3%,1.8%,5.4%,63.5%,57.1%,42.0%,51.6%,41.7%,46.7%,0.86,
