Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,7,5,2,71.4%,2,2,0,100.0%,2014,2015,R128,4,1.07,2.2%,3.3%,68.6%,62.9%,47.1%,57.9%,45.1%,55.6%,37.5%
Roland Garros,1,Clay,1,0,1,0.0%,0,0,0,-,2014,2014,R128,0,,,,,,,,,,
Wimbledon,1,Grass,1,0,1,0.0%,0,0,0,-,2014,2014,R128,1,0.60,0.0%,4.5%,59.1%,53.8%,33.3%,45.5%,32.7%,50.0%,50.0%
US Open,4,Hard,6,2,4,33.3%,1,0,1,0.0%,2013,2017,R128,3,0.88,1.6%,6.5%,55.3%,58.1%,43.6%,51.6%,42.8%,52.9%,73.7%
Fed Cup,2,,7,4,3,57.1%,0,0,0,-,2009,2017,,3,1.04,0.8%,2.7%,71.1%,57.2%,46.1%,54.0%,47.7%,58.3%,48.6%
Abu Dhabi,2,Hard,3,1,2,33.3%,0,0,0,-,2021,2026,Q2,3,0.81,2.5%,1.3%,66.9%,59.0%,38.5%,52.2%,38.7%,47.6%,31.3%
Luxembourg,4,Hard,11,7,4,63.6%,5,3,2,60.0%,2013,2019,QF,11,1.10,2.8%,2.9%,64.2%,64.8%,52.2%,60.3%,43.9%,65.5%,47.1%
Strasbourg,6,Clay,11,5,6,45.5%,2,0,2,0.0%,2011,2019,R32,7,0.95,2.5%,2.7%,71.3%,60.4%,48.3%,56.9%,40.8%,52.7%,50.0%
Bucharest,4,Clay,7,3,4,42.9%,3,1,2,33.3%,2014,2017,R16,4,1.10,1.3%,1.3%,70.4%,60.3%,46.6%,56.2%,48.2%,54.1%,61.1%
Tashkent,2,Hard,4,2,2,50.0%,2,0,2,0.0%,2015,2016,Q2,2,0.93,2.1%,4.2%,77.5%,58.2%,46.9%,55.6%,41.2%,47.1%,70.0%
Seoul,2,Hard,7,5,2,71.4%,3,1,2,33.3%,2013,2016,R32,7,1.18,0.6%,4.1%,64.8%,64.8%,49.7%,59.5%,47.8%,61.3%,45.6%
