Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Grodzisk Mazowiecki SF,L vs Chwalinska,0.81,0.49,31.2,2.1,-,29.2%,-,45.5%,32.0%,45.5%
2019 W25 Grodzisk Mazowiecki QF,W vs Eikeri,1.24,1.34,58.7,3.0,-,52.4%,-,47.1%,53.3%,54.8%
2019 W25 Darmstadt R16,L vs Govortsova,0.91,0.45,35.5,2.0,-,19.0%,-,33.3%,35.0%,38.9%
2019 W25 Osprey FL R16,L vs Arconada,1.00,0.67,46.0,2.0,3.1%,50.0%,0.0%,45.2%,33.3%,36.7%
2019 W25 Osprey FL R32,W vs Zlochova,1.05,1.56,44.0,2.0,0.0%,55.9%,0.0%,60.0%,67.9%,56.0%
2019 W25 Pelham AL R16,L vs Dolehide,0.86,0.60,41.5,2.4,0.0%,46.2%,0.0%,39.1%,44.4%,34.6%
2019 W25 Pelham AL R32,W vs Rodriguez,1.26,2.06,28.8,2.0,0.0%,62.5%,0.0%,52.4%,66.7%,71.4%
2019 W25 Jackson MS R16,L vs Volynets,0.96,0.69,46.1,2.1,0.0%,35.5%,0.0%,53.6%,51.5%,28.1%
2019 W25 Altenkirchen R32,L vs Ivakhnenko,0.87,0.85,63.5,2.4,0.0%,60.9%,2.4%,53.7%,50.0%,32.0%
2018 Strasbourg R32,L vs Diyas,0.96,0.56,43.8,2.0,0.0%,52.0%,5.0%,55.0%,18.5%,37.5%
2017 Nules $25K R16,L vs Eikeri,0.81,0.44,32.6,2.2,0.0%,23.8%,0.0%,38.9%,34.8%,40.9%
2017 Nules $25K R32,W vs Lechemia,1.10,1.56,53.9,3.0,0.0%,67.7%,3.4%,65.5%,46.4%,48.0%
2017 Zawada Near Opole $25K F,L vs Chiesa,0.94,0.82,71.7,3.5,4.3%,60.9%,4.9%,56.1%,40.0%,31.8%
2017 Zawada Near Opole $25K SF,W vs Chwalinska,1.13,1.38,54.0,2.4,5.1%,64.1%,0.0%,65.7%,34.4%,51.6%
2017 Zawada Near Opole $25K QF,W vs Schoofs,1.06,1.27,65.8,2.2,4.3%,63.8%,0.0%,65.9%,48.3%,35.2%
2017 Zawada Near Opole $25K R16,W vs Sumova,1.17,2.09,32.0,2.2,4.2%,70.8%,4.2%,66.7%,56.0%,56.0%
2017 Zawada Near Opole $25K R32,W vs Skamlova,0.92,1.47,56.3,2.5,0.0%,72.4%,3.8%,61.5%,44.4%,60.6%
2017 Shrewsbury $25K R32,L vs Melnikova,0.88,0.84,62.2,2.2,4.5%,56.8%,0.0%,46.3%,45.1%,46.9%
2017 Joue Les Tours $25K R16,L vs Zavatska,0.96,0.86,68.5,23.8,0.0%,52.8%,0.0%,52.9%,39.6%,45.3%
2017 Joue Les Tours $25K R32,W vs Webley Smith,0.96,1.22,75.4,6.2,0.0%,63.2%,4.0%,70.0%,38.3%,47.3%
2019 (9 matches),,0.99,0.88,46.6,2.2,0.4%,47.9%,0.4%,48.8%,48.5%,42.4%
2018 (1 matches),,0.96,0.56,43.8,2.0,0.0%,52.0%,5.0%,55.0%,18.5%,37.5%
2017 (28 matches),,0.99,1.05,61.0,2.9,1.3%,57.2%,0.8%,55.1%,44.5%,48.5%
2016 (28 matches),,0.97,0.98,58.6,2.8,1.8%,52.4%,0.8%,54.5%,45.0%,48.8%
2015 (8 matches),,1.00,1.04,70.5,3.5,0.6%,55.9%,0.9%,52.3%,45.5%,49.8%
Career (114 matches),,0.99,0.97,59.9,2.8,1.3%,53.4%,0.6%,53.5%,44.6%,46.3%
