Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2005 Canada SF,L vs Agassi,0.67,0.18,42.2,2.2,12.9%,61.3%,17.9%,71.4%,13.0%,4.8%
2005 Canada R64,W vs Wawrinka,0.90,1.27,60.8,4.0,1.9%,67.3%,4.3%,70.2%,42.4%,45.6%
2005 Monte Carlo R64,L vs Federer,1.02,0.62,40.3,3.1,9.7%,51.6%,0.0%,40.0%,41.7%,22.7%
2004 Moscow F,L vs Davydenko,0.97,0.83,80.7,5.8,16.3%,61.2%,8.9%,66.7%,31.1%,30.8%
2003 Canada R32,L vs Federer,0.89,0.59,42.6,2.2,0.0%,67.7%,3.6%,42.9%,24.1%,34.8%
2002 US Open R32,L vs Sampras,0.94,0.82,50.0,3.1,6.7%,63.3%,15.5%,71.4%,30.5%,26.1%
2001 Australian Open R64,W vs Kuerten,1.05,1.18,62.8,4.3,6.7%,64.0%,11.8%,75.0%,31.6%,37.5%
2000 Miami R16,L vs Sampras,0.94,0.51,43.5,2.2,0.0%,56.7%,6.9%,55.2%,34.6%,12.5%
1999 Stuttgart SF,L vs Krajicek,0.76,0.52,44.0,2.6,10.3%,69.0%,3.8%,65.4%,24.1%,20.0%
1999 Grand Slam Cup F,W vs Haas,1.00,1.37,35.6,2.0,14.7%,70.6%,29.0%,80.6%,32.5%,35.2%
1998 Paris F,W vs Sampras,1.14,1.60,34.2,2.2,8.3%,72.9%,31.8%,81.8%,36.2%,27.5%
1998 Paris SF,W vs Kafelnikov,1.19,1.35,52.3,2.1,13.0%,60.9%,12.5%,77.5%,33.3%,37.8%
1998 Indian Wells F,L vs Rios,1.10,0.62,53.7,2.3,12.3%,72.8%,12.3%,61.6%,25.0%,10.9%
1998 Indian Wells SF,W vs Muster,1.41,3.68,40.4,2.0,26.9%,88.5%,21.7%,82.6%,41.9%,32.1%
1997 Vienna F,L vs Ivanisevic,0.89,0.90,48.1,19.6,20.3%,70.9%,27.1%,65.7%,34.4%,28.7%
1997 Basel F,W vs Philippoussis,1.08,1.79,35.6,2.0,16.0%,82.0%,27.1%,81.3%,34.0%,26.5%
1997 US Open SF,W vs Bjorkman,1.19,1.19,50.4,5.1,7.5%,58.2%,16.1%,72.6%,33.3%,36.7%
1995 Australian Open R32,L vs Agassi,0.86,0.35,17.9,2.0,2.3%,45.5%,2.4%,57.1%,12.1%,28.6%
1993 Wimbledon R128,L vs Edberg,0.95,0.83,48.1,3.0,5.6%,62.9%,11.1%,71.6%,32.9%,24.0%
2005 (3 matches),,0.87,0.77,51.1,2.9,7.0%,61.4%,6.7%,61.9%,35.8%,32.0%
2004 (1 matches),,0.97,0.83,80.7,5.8,16.3%,61.2%,8.9%,66.7%,31.1%,30.8%
2003 (1 matches),,0.89,0.59,42.6,2.2,0.0%,67.7%,3.6%,42.9%,24.1%,34.8%
2002 (1 matches),,0.94,0.82,50.0,3.1,6.7%,63.3%,15.5%,71.4%,30.5%,26.1%
2001 (1 matches),,1.05,1.18,62.8,4.3,6.7%,64.0%,11.8%,75.0%,31.6%,37.5%
Career (19 matches),,1.00,0.94,48.0,2.7,10.0%,65.7%,14.9%,69.2%,31.8%,28.8%
