Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2005 Canada SF,L vs Agassi,3.3,2.5,4.3,48.0%,22.2%,33.3%,25.0%,39.6%,78.2%,-0.5,-1.5,-1.5,-13.6
2005 Canada R64,W vs Wawrinka,3.0,2.2,3.6,50.3%,71.4%,46.2%,83.3%,57.6%,90.7%,12.0,15.4,2.5,35.7
2005 Monte Carlo R64,L vs Federer,3.8,3.8,3.7,37.1%,34.5%,70.0%,50.0%,54.9%,71.0%,-5.5,-6.6,2.5,14.7
2004 Moscow F,L vs Davydenko,3.9,2.4,5.7,55.9%,36.8%,28.6%,40.0%,51.6%,77.3%,-1.5,-1.3,0.5,1.9
2003 Canada R32,L vs Federer,3.1,3.0,3.3,49.3%,35.3%,33.3%,0.0%,46.2%,73.8%,-4.0,-11.4,-0.5,-5.6
2002 US Open R32,L vs Sampras,2.3,2.2,2.4,51.5%,34.6%,60.0%,100.0%,35.3%,75.9%,4.5,7.8,2.5,11.9
2001 San Jose F,W vs Agassi,3.4,2.4,4.6,60.9%,46.2%,28.6%,100.0%,39.4%,77.3%,3.0,7.1,0.5,3.3
2001 Australian Open R64,W vs Kuerten,3.4,2.8,3.9,55.0%,43.5%,35.7%,50.0%,40.1%,83.7%,-5.0,-5.1,-1.0,-3.8
2000 Miami R16,L vs Sampras,2.5,2.8,2.2,42.0%,36.0%,66.7%,-,41.4%,82.4%,-3.0,-13.6,-1.5,-30.0
1999 Stuttgart SF,L vs Krajicek,2.3,2.6,2.0,42.9%,50.0%,66.7%,-,35.8%,70.6%,0.5,3.8,1.0,20.0
1999 Grand Slam Cup F,W vs Haas,3.1,2.2,3.8,56.0%,54.1%,35.7%,20.0%,38.0%,85.9%,-2.5,-3.1,-2.5,-17.9
1998 Paris F,W vs Sampras,3.0,3.4,2.6,58.9%,34.4%,63.6%,71.4%,43.4%,69.1%,11.5,18.3,6.0,26.1
1998 Paris SF,W vs Kafelnikov,3.2,2.7,3.6,55.4%,41.7%,54.5%,66.7%,42.1%,79.3%,3.0,5.1,3.5,21.9
1998 Indian Wells F,L vs Rios,3.0,2.4,3.7,46.8%,41.7%,29.4%,40.0%,28.6%,79.6%,1.0,1.7,-6.0,-18.8
1998 Indian Wells SF,W vs Muster,3.2,1.8,4.4,62.8%,47.1%,0.0%,87.5%,43.1%,84.8%,7.0,14.3,1.5,18.8
1997 Vienna F,L vs Ivanisevic,2.0,1.9,2.0,45.2%,66.7%,60.0%,0.0%,33.6%,74.7%,15.5,38.8,1.5,7.9
1997 Basel F,W vs Philippoussis,2.4,2.2,2.6,55.8%,52.8%,75.0%,50.0%,38.6%,67.1%,2.0,5.1,1.5,8.8
1997 US Open F,L vs Rafter,2.6,2.7,2.6,47.7%,40.4%,30.0%,0.0%,41.4%,50.0%,1.0,1.9,1.5,5.4
1997 US Open SF,W vs Bjorkman,3.1,2.7,3.6,51.5%,45.2%,53.8%,66.7%,45.6%,76.0%,16.0,16.2,0.0,0.0
1995 Wimbledon R16,L vs Sampras,2.2,2.1,2.4,46.6%,31.3%,50.0%,-,34.6%,60.8%,-2.5,-10.0,1.5,8.3
Career (22 matches),,2.8,2.5,3.2,50.3%,44.7%,43.6%,51.6%,42.0%,74.8%,2.1,3.8,0.7,3.6
