Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2005 Canada Masters SF,L vs Agassi,20,15,1.3,19.4%,14.6%,11,13,0.8,12.5%,14.8%,6.8%,5.7%,4.4,21.4%,4.9%
2005 Canada Masters R64,W vs Wawrinka,35,27,1.3,16.3%,12.6%,32,12,2.7,17.2%,6.5%,11.8%,4.3%,1.3,14.0%,11.2%
2005 Monte Carlo Masters R64,L vs Federer,10,24,0.4,9.3%,22.4%,7,21,0.3,7.0%,21.0%,5.0%,1.0%,1.2,20.6%,17.8%
2004 Moscow F,L vs Davydenko,40,32,1.3,22.6%,18.1%,28,28,1.0,17.7%,17.7%,10.1%,3.2%,1.6,15.8%,9.6%
2003 Canada Masters R32,L vs Federer,13,12,1.1,11.7%,10.8%,12,9,1.3,11.4%,8.6%,3.8%,7.6%,2.7,21.6%,8.1%
2002 US Open R32,L vs Sampras,51,37,1.4,15.7%,11.4%,32,27,1.2,11.7%,9.9%,6.6%,3.6%,1.4,25.2%,17.8%
2001 San Jose F,W vs Agassi,26,16,1.6,29.2%,18.0%,16,12,1.3,21.6%,16.2%,14.9%,6.8%,0.9,14.6%,15.7%
2001 Australian Open R64,W vs Kuerten,62,33,1.9,21.2%,11.3%,49,28,1.8,18.4%,10.5%,10.9%,6.4%,1.6,21.2%,13.3%
2000 Miami Masters R16,L vs Sampras,13,11,1.2,11.9%,10.1%,11,8,1.4,11.5%,8.3%,6.3%,3.1%,2.6,28.4%,11.0%
1999 Stuttgart Masters SF,L vs Krajicek,21,16,1.3,19.3%,14.7%,17,14,1.2,18.5%,15.2%,10.9%,7.6%,1.8,20.2%,11.0%
1999 Grand Slam Cup F,W vs Haas,67,43,1.6,24.1%,15.5%,39,38,1.0,17.0%,16.5%,10.0%,7.0%,1.2,15.8%,13.3%
1998 Paris Masters F,W vs Sampras,44,14,3.1,24.6%,7.8%,26,12,2.2,18.7%,8.6%,12.2%,6.5%,1.5,21.2%,14.5%
1998 Paris Masters SF,W vs Kafelnikov,40,29,1.4,24.4%,17.7%,29,20,1.5,21.3%,14.7%,11.0%,10.3%,0.9,14.6%,16.5%
1998 Indian Wells Masters F,L vs Rios,55,53,1.0,19.0%,18.3%,36,42,0.9,14.2%,16.5%,9.4%,4.7%,2.0,15.5%,7.6%
1998 Indian Wells Masters SF,W vs Muster,28,11,2.5,25.9%,10.2%,16,9,1.8,17.4%,9.8%,9.8%,5.4%,0.5,4.6%,10.2%
1997 Vienna F,L vs Ivanisevic,77,21,3.7,23.2%,6.3%,42,12,3.5,17.6%,5.0%,10.1%,3.4%,2.5,25.3%,10.2%
1997 Basel F,W vs Philippoussis,48,21,2.3,24.1%,10.6%,27,17,1.6,16.7%,10.5%,8.0%,8.6%,1.1,16.6%,15.1%
1997 US Open F,L vs Rafter,24,24,1.0,10.7%,10.7%,15,20,0.8,7.5%,10.0%,5.0%,2.5%,2.0,18.7%,9.3%
1997 US Open SF,W vs Bjorkman,51,25,2.0,20.3%,10.0%,36,21,1.7,15.8%,9.2%,10.1%,5.7%,1.6,20.7%,12.7%
1995 Wimbledon R16,L vs Sampras,36,18,2.0,20.5%,10.2%,23,11,2.1,15.9%,7.6%,6.2%,9.0%,3.8,26.1%,6.8%
Career (22 matches),,862,562,1.5,20.0%,13.0%,589,435,1.4,16.0%,11.8%,9.2%,5.5%,1.7,19.4%,11.7%
