Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Jonas Bjorkman [SWE],5,8,38.5%,8,3,5,37.5%,1993,2005,12,0.91,8.5%,5.5%,57.6%,73.4%,47.7%,62.5%,34.0%,67.3%,38.2%
12,Thomas Johansson [SWE],4,8,33.3%,9,3,6,33.3%,1996,2005,11,0.94,18.3%,5.8%,58.4%,78.1%,51.2%,66.9%,31.2%,63.3%,28.3%
11,Andre Agassi [USA],2,9,18.2%,3,0,3,0.0%,1992,2006,11,0.76,12.4%,5.4%,57.8%,74.6%,41.1%,60.5%,30.0%,58.4%,30.2%
11,Wayne Ferreira [RSA],6,5,54.5%,4,3,1,75.0%,1993,2001,11,1.00,9.3%,5.0%,54.0%,79.2%,51.7%,66.6%,33.4%,56.3%,38.7%
10,Tim Henman [GBR],2,8,20.0%,5,0,5,0.0%,1996,2006,10,0.93,8.7%,4.6%,60.8%,72.7%,52.2%,64.7%,32.9%,70.5%,42.9%
10,Nicolas Kiefer [GER],6,4,60.0%,4,2,2,50.0%,1997,2005,10,1.13,15.9%,7.4%,55.8%,80.3%,53.4%,68.4%,35.6%,56.5%,40.7%
10,Pete Sampras [USA],1,9,10.0%,8,2,6,25.0%,1995,2002,8,0.79,13.6%,4.6%,56.6%,77.6%,51.6%,66.3%,26.5%,61.2%,30.0%
10,Todd Martin [USA],2,8,20.0%,8,2,6,25.0%,1993,2002,9,0.90,16.4%,6.4%,52.7%,78.7%,51.1%,65.7%,30.8%,64.4%,37.3%
10,Goran Ivanisevic [CRO],1,9,10.0%,12,1,11,8.3%,1994,2002,10,0.94,17.4%,5.7%,50.7%,82.3%,55.4%,69.1%,29.1%,63.3%,21.1%
10,Patrick Rafter [AUS],3,7,30.0%,4,2,2,50.0%,1993,2001,10,0.83,9.2%,5.4%,56.5%,74.9%,50.1%,64.1%,29.8%,70.0%,30.0%
10,Richard Krajicek [NED],6,4,60.0%,14,9,5,64.3%,1993,2000,10,0.97,8.1%,3.7%,60.4%,79.0%,54.1%,69.1%,30.0%,72.5%,33.3%
10,Yevgeny Kafelnikov [RUS],5,5,50.0%,6,3,3,50.0%,1996,2000,8,0.90,18.7%,5.8%,58.3%,76.3%,50.7%,65.6%,30.8%,58.7%,46.4%
9,Thomas Enqvist [SWE],6,3,66.7%,7,4,3,57.1%,1994,2004,8,1.12,23.5%,4.6%,57.0%,84.6%,54.6%,71.7%,31.5%,57.1%,44.4%
9,Scott Draper [AUS],8,1,88.9%,7,5,2,71.4%,1996,2003,8,1.18,10.9%,4.7%,64.2%,80.0%,54.8%,71.0%,34.2%,83.3%,36.0%
9,Jan Siemerink [NED],3,6,33.3%,3,1,2,33.3%,1993,1998,9,1.07,12.1%,5.7%,57.4%,78.5%,54.8%,68.4%,33.7%,58.3%,31.4%
