Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2005 Canada SF,L vs Agassi,67% (8/12),- (0/0),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2005 Canada R64,W vs Wawrinka,72% (13/18),28% (5/18),2/10,1/3,75% (6/8),1/2,0/0,83% (5/6),0% (0/6)
2005 Monte Carlo R64,L vs Federer,43% (3/7),100% (1/1),0/0,0/0,64% (9/14),1/3,1/2,- (0/0),- (0/0)
2004 Moscow F,L vs Davydenko,63% (12/19),40% (2/5),1/4,0/3,73% (8/11),1/3,1/2,- (0/0),- (0/0)
2003 Canada R32,L vs Federer,50% (6/12),100% (1/1),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2002 US Open R32,L vs Sampras,62% (24/39),50% (4/8),2/6,0/0,67% (6/9),0/3,0/1,40% (4/10),27% (3/11)
2001 Australian Open R64,W vs Kuerten,92% (22/24),42% (5/12),3/5,1/1,55% (6/11),1/3,1/1,- (0/0),- (0/0)
2000 Miami R16,L vs Sampras,46% (6/13),0% (0/1),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
1999 Stuttgart SF,L vs Krajicek,80% (8/10),0% (0/1),0/0,0/0,33% (1/3),0/2,0/1,- (0/0),- (0/0)
1999 Grand Slam Cup F,W vs Haas,84% (21/25),50% (3/6),3/6,1/4,83% (5/6),6/7,0/0,83% (10/12),17% (2/12)
1998 Paris F,W vs Sampras,75% (15/20),60% (3/5),3/5,1/3,80% (4/5),0/0,0/0,100% (6/6),20% (1/5)
1998 Paris SF,W vs Kafelnikov,68% (13/19),75% (3/4),2/2,1/1,33% (1/3),3/4,0/0,- (0/0),- (0/0)
1998 Indian Wells F,L vs Rios,63% (19/30),0% (0/2),1/7,0/0,60% (3/5),8/11,0/1,77% (17/22),19% (4/21)
1998 Indian Wells SF,W vs Muster,90% (9/10),50% (3/6),2/5,1/1,100% (1/1),0/0,0/0,83% (5/6),33% (2/6)
1997 Vienna F,L vs Ivanisevic,75% (21/28),9% (2/22),2/5,0/0,56% (5/9),1/4,0/1,82% (9/11),18% (2/11)
1997 Basel F,W vs Philippoussis,81% (17/21),20% (1/5),3/5,1/1,100% (2/2),0/0,0/0,83% (10/12),42% (5/12)
1997 US Open SF,W vs Bjorkman,79% (19/24),60% (6/10),3/3,1/1,67% (8/12),0/2,0/0,- (0/0),- (0/0)
1995 Australian Open R32,L vs Agassi,70% (7/10),100% (1/1),0/0,0/0,60% (9/15),2/5,0/1,- (0/0),- (0/0)
1993 Wimbledon R128,L vs Edberg,66% (21/32),25% (1/4),1/5,0/0,87% (13/15),3/6,2/3,54% (13/24),42% (10/24)
2005 (3 matches),,64.9%,31.6%,20.0%,33.3%,65.4%,28.6%,33.3%,83.3%,0.0%
2004 (1 matches),,63.2%,40.0%,25.0%,0.0%,72.7%,33.3%,50.0%,-,-
2003 (1 matches),,50.0%,100.0%,-,-,25.0%,0.0%,0.0%,-,-
2002 (1 matches),,61.5%,50.0%,33.3%,-,66.7%,0.0%,0.0%,40.0%,27.3%
2001 (1 matches),,91.7%,41.7%,60.0%,100.0%,54.5%,33.3%,100.0%,-,-
Career (19 matches),,70.8%,36.6%,41.2%,44.4%,65.3%,44.3%,31.3%,72.5%,26.9%
