Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Miami R16,W vs Andreeva,0.0%,-,3.0%,100.0%,20.5%,43.5%,0.0%,12.4%,28.1%,2.3%,42.9%,35,92
2026 Indian Wells QF,L vs Sabalenka,0.0%,-,7.2%,58.3%,19.0%,25.0%,0.0%,10.2%,28.6%,0.0%,-,113,125
2026 Indian Wells R16,W vs Anisimova,0.0%,-,4.3%,100.0%,20.5%,25.0%,0.0%,13.2%,16.7%,0.7%,0.0%,-65,20
2026 Doha F,L vs Muchova,0.0%,-,6.7%,66.7%,11.8%,20.8%,0.0%,12.7%,28.6%,3.2%,42.9%,43,25
2026 Doha R16,W vs Andreeva,0.0%,-,11.1%,61.9%,9.3%,22.4%,0.0%,8.8%,14.6%,0.2%,100.0%,1,6
2026 Australian Open R64,W vs Mcnally,0.0%,-,4.0%,60.0%,12.8%,13.5%,0.0%,9.5%,33.3%,0.4%,0.0%,-7,7
2026 Australian Open R128,W vs Jones,0.0%,-,5.1%,100.0%,13.6%,25.0%,0.0%,14.3%,17.4%,1.0%,100.0%,23,25
2026 Adelaide F,L vs Andreeva,0.0%,-,6.3%,50.0%,5.9%,15.8%,0.0%,7.4%,6.7%,1.1%,0.0%,20,27
2026 Adelaide SF,W vs Birrell,0.0%,-,0.0%,0.0%,34.7%,42.9%,0.0%,12.8%,33.3%,0.0%,-,30,84
2025 Hong Kong F,W vs Bucsa,0.0%,-,4.8%,75.0%,7.7%,16.3%,0.0%,9.6%,27.6%,0.8%,50.0%,-28,-2
2025 Tokyo R16,W vs Lys,0.0%,-,7.6%,57.1%,14.6%,20.0%,0.0%,12.0%,33.3%,0.0%,-,-83,6
2025 Tokyo R32,W vs Andreescu,0.0%,-,10.7%,81.8%,21.4%,29.0%,0.0%,6.1%,14.3%,0.0%,-,-22,-10
2025 Ningbo R32,L vs Yastremska,0.0%,-,0.0%,0.0%,2.7%,0.0%,0.0%,1.5%,11.1%,0.0%,-,-116,-43
2025 Wuhan R64,L vs Alexandrova,0.0%,-,1.7%,50.0%,6.7%,16.0%,0.0%,6.8%,14.3%,0.0%,-,45,43
2025 US Open R128,L vs Krejcikova,0.0%,-,2.5%,33.3%,11.6%,15.8%,0.0%,8.2%,27.3%,0.0%,-,45,49
2025 Montreal F,W vs Osaka,0.0%,-,2.8%,100.0%,10.0%,27.8%,0.0%,15.5%,50.0%,1.0%,66.7%,11,51
2025 Montreal SF,W vs Rybakina,0.0%,-,6.0%,50.0%,15.4%,26.5%,0.0%,19.4%,40.0%,0.3%,0.0%,-38,5
2025 Montreal QF,W vs Bouzas Maneiro,0.0%,-,2.6%,100.0%,11.6%,30.4%,0.0%,5.5%,22.2%,0.0%,-,-21,32
2025 Montreal R16,W vs Gauff,0.0%,-,4.1%,25.0%,27.6%,36.4%,0.0%,11.9%,10.0%,0.0%,-,-53,60
2025 Montreal R32,W vs Bouzkova,0.0%,-,7.1%,60.0%,16.8%,28.3%,0.0%,12.3%,27.8%,0.3%,0.0%,26,48
Last 52 Weeks (25 matches),,0.0%,-,5.2%,68.0%,13.2%,23.1%,0.0%,11.4%,25.2%,0.7%,43.9%,2,33
Career (27 matches),,0.0%,-,5.3%,65.8%,12.5%,22.9%,0.0%,11.0%,23.8%,0.8%,37.3%,-5,28
