Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Miami R16,W vs Andreeva,1.02,1.28,64.1,2.3,12.0%,66.0%,4.7%,69.8%,37.0%,44.0%
2026 Indian Wells R16,W vs Anisimova,1.05,1.92,44.7,2.4,12.0%,68.0%,9.1%,77.3%,42.9%,58.8%
2026 Doha R16,W vs Andreeva,1.06,1.12,92.4,18.1,4.5%,56.8%,7.1%,59.5%,52.8%,35.3%
2026 Australian Open R64,W vs Mcnally,1.07,1.36,55.0,2.2,0.0%,54.8%,3.6%,64.3%,55.9%,46.9%
2026 Australian Open R128,W vs Jones,1.14,1.86,43.1,2.4,8.0%,72.0%,0.0%,68.2%,52.8%,44.1%
2026 Adelaide F,L vs Andreeva,1.01,0.48,37.4,3.0,3.3%,46.7%,4.0%,40.0%,21.7%,33.3%
2026 Adelaide SF,W vs Birrell,1.04,2.34,37.3,2.2,25.0%,60.0%,15.0%,90.0%,64.0%,47.6%
2025 Hong Kong F,W vs Bucsa,1.01,1.13,78.8,2.2,6.2%,63.1%,8.1%,58.1%,42.9%,45.2%
2025 Tokyo R16,W vs Lys,1.22,3.12,27.3,2.1,5.0%,80.0%,22.2%,77.8%,40.7%,66.7%
2025 Tokyo R32,W vs Andreescu,1.22,1.72,44.0,2.0,3.7%,59.3%,0.0%,79.2%,35.7%,54.2%
2025 Ningbo R32,L vs Yastremska,1.01,0.83,58.9,2.5,0.0%,41.9%,0.0%,48.7%,45.5%,45.5%
2025 Wuhan R64,L vs Alexandrova,0.76,0.58,35.2,2.0,6.9%,51.7%,0.0%,55.6%,29.0%,41.4%
2025 US Open R128,L vs Krejcikova,1.00,0.56,40.3,2.1,5.6%,44.4%,0.0%,58.8%,15.4%,40.9%
2025 Montreal F,W vs Osaka,1.19,1.27,58.3,4.4,8.5%,46.8%,0.0%,51.1%,36.4%,73.8%
2025 Montreal SF,W vs Rybakina,1.17,1.10,94.2,11.9,3.2%,59.7%,3.4%,42.4%,46.6%,45.3%
2025 Montreal QF,W vs Bouzas Maneiro,1.00,1.43,53.0,2.3,10.0%,70.0%,0.0%,53.6%,53.3%,55.6%
2025 Montreal R16,W vs Gauff,1.07,1.71,46.1,2.1,7.7%,73.1%,0.0%,70.8%,29.6%,65.0%
2025 Montreal R32,W vs Bouzkova,1.27,1.38,49.1,4.0,8.3%,44.4%,6.1%,54.5%,59.5%,50.0%
2025 Montreal R64,W vs Kenin,1.06,1.54,45.2,2.0,19.4%,67.7%,20.0%,63.3%,56.7%,42.3%
2025 Washington R16,L vs Rybakina,0.89,0.71,56.5,2.0,5.4%,59.5%,2.8%,47.2%,48.4%,25.0%
2026 (7 matches),,1.05,1.29,58.3,2.7,8.4%,60.4%,5.9%,65.8%,46.9%,44.2%
2025 (16 matches),,1.07,1.14,57.2,2.5,5.7%,58.2%,4.2%,55.2%,42.8%,49.7%
2024 (1 matches),,0.79,0.74,45.1,2.0,7.5%,50.0%,11.1%,50.0%,41.0%,52.9%
2022 (1 matches),,1.01,0.43,47.2,2.7,6.5%,64.5%,0.0%,43.3%,26.1%,11.1%
Career (25 matches),,1.05,1.13,56.7,2.6,6.5%,58.6%,4.7%,57.2%,43.5%,47.4%
