Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Miami R16,W vs Andreeva,59% (13/22),33% (3/9),2/2,1/1,75% (3/4),0/1,0/0,60% (3/5),67% (4/6)
2026 Indian Wells R16,W vs Anisimova,62% (8/13),100% (4/4),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2026 Doha R16,W vs Andreeva,100% (9/9),38% (6/16),2/4,1/3,33% (3/9),2/3,1/1,67% (4/6),50% (3/6)
2026 Australian Open R64,W vs Mcnally,78% (7/9),50% (5/10),2/3,1/2,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2026 Australian Open R128,W vs Jones,53% (8/15),40% (4/10),2/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2026 Adelaide F,L vs Andreeva,43% (3/7),100% (1/1),0/0,0/0,50% (5/10),2/4,0/1,- (0/0),- (0/0)
2026 Adelaide SF,W vs Birrell,70% (7/10),71% (5/7),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2025 Hong Kong F,W vs Bucsa,54% (13/24),46% (6/13),2/8,1/4,75% (9/12),3/4,0/0,60% (6/10),30% (3/10)
2025 Tokyo R16,W vs Lys,88% (7/8),63% (5/8),2/3,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2025 Tokyo R32,W vs Andreescu,67% (8/12),67% (4/6),2/3,1/2,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2025 Ningbo R32,L vs Yastremska,36% (4/11),56% (5/9),0/0,0/0,57% (8/14),1/3,1/2,40% (2/5),20% (1/5)
2025 Wuhan R64,L vs Alexandrova,40% (4/10),50% (1/2),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2025 US Open R128,L vs Krejcikova,42% (5/12),0% (0/2),0/0,0/0,64% (7/11),3/5,2/3,- (0/0),- (0/0)
2025 Montreal F,W vs Osaka,40% (6/15),89% (8/9),2/2,1/1,54% (7/13),0/1,0/0,- (0/0),- (0/0)
2025 Montreal SF,W vs Rybakina,35% (8/23),60% (6/10),2/2,1/1,46% (6/13),1/2,1/1,60% (3/5),67% (4/6)
2025 Montreal QF,W vs Bouzas Maneiro,70% (7/10),56% (5/9),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2025 Montreal R16,W vs Gauff,67% (8/12),80% (4/5),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2025 Montreal R32,W vs Bouzkova,67% (6/9),50% (7/14),2/2,1/1,50% (5/10),0/1,0/0,- (0/0),- (0/0)
2025 Montreal R64,W vs Kenin,62% (8/13),40% (4/10),2/3,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2025 Washington R16,L vs Rybakina,50% (6/12),67% (2/3),0/0,0/0,56% (5/9),1/3,1/2,- (0/0),- (0/0)
2026 (7 matches),,64.7%,49.1%,70.6%,60.0%,53.1%,50.0%,50.0%,63.6%,58.3%
2025 (16 matches),,52.9%,53.8%,71.0%,68.8%,56.7%,44.0%,54.5%,51.9%,39.3%
2024 (1 matches),,50.0%,54.5%,100.0%,-,30.0%,0.0%,0.0%,-,-
2022 (1 matches),,41.7%,100.0%,-,-,33.3%,0.0%,0.0%,-,-
Career (25 matches),,55.5%,52.8%,71.4%,65.4%,53.6%,40.5%,46.7%,55.3%,45.0%
