Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
25-Apr-1968,Ojai Intercollegiate,Hard,F,,,Smith d. Bob Lutz [USA],6-3 6-3,,,,,,,,
28-Mar-1968,Pasadena Intercollegiate,,F,,,Smith d. Bob Lutz [USA],6-3 7-5,,,,,,,,
27-Apr-1967,Ojai Collegiate,,F,,,Smith d. Bob Lutz [USA],3-6 8-6 6-2,,,,,,,,
03-Apr-1967,Los Angeles Collegiate,,F,,,Smith d. Bob Lutz [USA],6-4 7-5,,,,,,,,
25-Jan-1967,Salt Lake City Collegiate Indoors,Carpet,F,,,Smith d. Ian Crookenden [NZL],10-8 6-1,,,,,,,,
24-Apr-1966,Ojai Collegiate,Hard,F,,,Smith d. Tom Edlefsen [USA],6-4 6-4,,,,,,,,
13-Mar-1966,Pasadena Collegiate,,F,,,Smith d. Tom Edlefsen [USA],6-4 9-11 6-4,,,,,,,,
