Date,Tournament,Surface,Rd,,Score
10-Jan-1970,Hobart,Grass,F,Smith / Bob Lutz [USA] d. Allan Stone / Dick Crealy [AUS],6-4 3-6 23-21 10-8
25-Apr-1968,Ojai Intercollegiate,Hard,F,Steve Tidball / Roy Barth [USA] d. Smith / Bob Lutz [USA],W/O
28-Mar-1968,Pasadena Intercollegiate,,F,Smith / Bob Lutz [USA] d. Steve Avoyer / Tom Leonard [USA],6-3 6-3
26-Feb-1968,La Jolla Sectional,,F,Smith / Bob Lutz [USA] d. Arthur Ashe [USA] / Roy Emerson [AUS],7-5 7-5 6-4
25-May-1964,Pasadena District,,F,Bob Potthast / Dick Leach [USA] d. Smith / Mike Marcin [USA],3-6 7-5 6-1
