Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2017 Moscow R32,L vs Goerges,18.4%,22.4%,28.6%,21.4%,21.4%,22.7%,38.5%,6.7%,0.0%,18.8%,31.3%,38.5%,11.1%,14.3%,0.0%,46
2017 ITF Khimki R16,W vs Sizikova,18.7%,24.0%,53.4%,23.5%,29.4%,48.7%,58.3%,25.9%,33.3%,9.5%,14.3%,63.2%,22.2%,8.3%,0.0%,-23
Career (2 matches),,18.5%,23.4%,44.1%,22.8%,26.6%,39.3%,51.4%,19.0%,20.0%,13.5%,21.6%,53.1%,16.7%,10.5%,0.0%,9
