Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Leipzig Q2,W vs Amanmuradova,50% (6/12),43% (6/14),2/4,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2019 W25 Fergana R32,W vs Riley,55% (6/11),50% (6/12),2/4,1/3,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2018 Moscow Q1,L vs Vikhlyantseva,33% (4/12),75% (3/4),0/0,0/0,58% (7/12),0/2,0/1,20% (1/5),40% (2/5)
2018 Moscow Q1,L vs Trevisan,44% (4/9),50% (5/10),1/1,0/0,53% (9/17),3/5,0/1,- (0/0),- (0/0)
2018 St. Petersburg Q2,L vs Petkovic,60% (3/5),67% (2/3),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2018 St. Petersburg Q1,W vs Pogrebnyak,83% (5/6),88% (7/8),2/2,1/1,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2017 Limoges R16,L vs Perrin,13% (1/8),67% (2/3),0/0,0/0,57% (8/14),2/4,0/1,- (0/0),- (0/0)
2017 Limoges R32,W vs Cadantu Ignatik,71% (5/7),78% (7/9),2/3,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2017 Moscow R32,L vs Goerges,20% (1/5),29% (2/7),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2017 Moscow Q3,W vs Kamenskaya,64% (7/11),42% (5/12),2/3,1/2,0% (0/3),0/0,0/0,- (0/0),- (0/0)
2017 Moscow Q2,W vs Grammatikopoulou,50% (7/14),56% (5/9),2/5,1/2,56% (5/9),0/0,0/0,100% (4/4),100% (3/3)
2017 Moscow Q1,W vs Krejcikova,71% (10/14),44% (7/16),2/7,1/3,58% (7/12),0/1,0/0,- (0/0),- (0/0)
2017 Linz Q1,L vs Tomova,60% (3/5),0% (0/3),0/0,0/0,64% (9/14),4/6,2/3,- (0/0),- (0/0)
2017 Bastad Q1,L vs Allgurin,50% (2/4),33% (1/3),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2017 Wimbledon Q2,L vs Kuzmova,55% (6/11),27% (3/11),0/0,0/0,29% (2/7),1/3,1/2,25% (1/4),0% (0/4)
2017 Calvia Q1,L vs Flipkens,33% (2/6),100% (1/1),0/0,0/0,58% (7/12),4/6,3/4,- (0/0),- (0/0)
2016 Luxembourg Q1,L vs Honcova,22% (2/9),0% (0/1),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2016 Equeurdreville $25K R16,L vs Jorovic,46% (6/13),40% (4/10),1/2,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2016 Equeurdreville $25K R32,W vs Cadantu Ignatik,88% (7/8),63% (5/8),2/2,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2016 Kharkiv $25K QF,L vs Poznikhirenko,44% (7/16),50% (7/14),1/1,0/0,47% (8/17),4/6,4/5,33% (2/6),83% (5/6)
2019 (2 matches),,52.2%,46.2%,50.0%,50.0%,50.0%,-,-,-,-
2018 (4 matches),,50.0%,68.0%,100.0%,100.0%,52.3%,33.3%,0.0%,20.0%,40.0%
2017 (10 matches),,51.8%,44.6%,44.4%,50.0%,50.5%,45.8%,50.0%,62.5%,42.9%
2016 (23 matches),,48.2%,60.0%,52.1%,53.1%,51.0%,60.0%,57.1%,56.3%,75.0%
2015 (7 matches),,33.8%,50.7%,33.3%,20.0%,38.4%,35.0%,40.0%,77.8%,44.4%
Career (61 matches),,47.6%,54.8%,51.9%,51.6%,48.5%,46.4%,44.2%,55.9%,53.3%
