Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Gozal Ainitdinova [KAZ],6,0,100.0%,2,0,2,0.0%,2013,2017,0,,,,,,,,,,
5,Olga Ianchuk [UKR],3,2,60.0%,1,1,0,100.0%,2014,2019,0,,,,,,,,,,
5,Alena Tarasova [RUS],3,2,60.0%,2,0,2,0.0%,2014,2017,0,,,,,,,,,,
4,Sabina Sharipova [UZB],1,3,25.0%,1,0,1,0.0%,2012,2019,0,,,,,,,,,,
4,Aliaksandra Sasnovich [BLR],0,4,0.0%,0,0,0,-,2013,2018,1,1.02,2.1%,13.4%,52.6%,54.9%,41.3%,48.5%,52.7%,47.1%,88.9%
4,Olga Doroshina [RUS],2,2,50.0%,2,0,2,0.0%,2014,2017,0,,,,,,,,,,
4,Veronika Kapshay [UKR],2,2,50.0%,1,1,0,100.0%,2011,2017,0,,,,,,,,,,
3,Valeriya Strakhova [UKR],3,0,100.0%,0,0,0,-,2016,2019,0,,,,,,,,,,
3,Valentyna Ivakhnenko [UKR],1,2,33.3%,0,0,0,-,2014,2018,1,1.26,3.0%,13.4%,64.2%,74.4%,29.2%,58.2%,52.5%,71.4%,83.3%
3,Conny Perrin [SUI],1,2,33.3%,1,0,1,0.0%,2014,2017,1,0.62,0.0%,14.5%,72.7%,37.5%,33.3%,36.4%,39.6%,57.1%,66.7%
3,Ankita Raina [IND],1,2,33.3%,1,0,1,0.0%,2014,2017,0,,,,,,,,,,
3,Alina Silich [RUS],2,1,66.7%,2,0,2,0.0%,2013,2017,0,,,,,,,,,,
3,Veronika Kudermetova [RUS],2,1,66.7%,2,1,1,50.0%,2014,2015,0,,,,,,,,,,
3,Margarita Lazareva [RUS],3,0,100.0%,1,1,0,100.0%,2012,2014,0,,,,,,,,,,
2,Akgul Amanmuradova [UZB],2,0,100.0%,0,0,0,-,2019,2019,0,,,,,,,,,,
