Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Xinxin Yao [CHN],4,0,100.0%,0,0,0,-,2021,2026,1,1.99,2.2%,0.0%,73.3%,72.7%,75.0%,73.3%,53.2%,0,50.0%
4,Milana Zhabrailova [RUS],1,3,25.0%,1,0,1,0.0%,2022,2026,1,0.86,10.8%,5.4%,64.9%,68.8%,50.0%,62.2%,32.4%,50.0%,25.0%
4,Ines Ibbou [ALG],1,3,25.0%,0,0,0,-,2021,2024,0,,,,,,,,,,
3,Amandine Monnot [FRA],2,1,66.7%,0,0,0,-,2024,2024,0,,,,,,,,,,
3,Noelia Bouzo Zanotti [ESP],2,1,66.7%,0,0,0,-,2022,2024,0,,,,,,,,,,
3,Nadine Keller [SUI],0,3,0.0%,1,0,1,0.0%,2022,2023,0,,,,,,,,,,
3,Marie Villet [FRA],3,0,100.0%,0,0,0,-,2022,2023,0,,,,,,,,,,
3,Anastasia Kulikova [FIN],1,2,33.3%,0,0,0,-,2019,2023,0,,,,,,,,,,
3,Giulia Crescenzi [ITA],2,1,66.7%,0,0,0,-,2017,2023,0,,,,,,,,,,
3,Manon Leonard [FRA],1,2,33.3%,1,1,0,100.0%,2022,2022,0,,,,,,,,,,
3,Eliessa Vanlangendonck [BEL],0,3,0.0%,2,1,1,50.0%,2020,2022,0,,,,,,,,,,
3,Olivia Gram [DEN],3,0,100.0%,0,0,0,-,2020,2021,0,,,,,,,,,,
2,Katarina Kuzmova [SVK],0,2,0.0%,1,0,1,0.0%,2026,2026,2,0.93,5.9%,11.9%,57.0%,67.5%,44.8%,57.8%,39.4%,50.0%,46.7%
2,Matilde Jorge [POR],0,2,0.0%,1,1,0,100.0%,2024,2026,1,0.95,1.9%,4.9%,65.0%,70.1%,36.1%,58.3%,39.8%,53.8%,57.1%
2,Carolyn Ansari [USA],1,1,50.0%,0,0,0,-,2025,2026,2,1.12,6.8%,10.2%,60.2%,62.0%,53.2%,58.5%,46.4%,50.0%,30.4%
