Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 ITF Palma Del Rio R32,W vs Tran,41.3%,50.0%,37.8%,51.1%,63.8%,39.1%,39.1%,54.2%,50.0%,39.1%,43.5%,35.7%,37.5%,20.0%,-,195
2022 Monastir R32,L vs Frech,21.1%,26.3%,44.7%,26.5%,32.4%,48.0%,62.5%,72.2%,66.7%,18.8%,25.0%,38.5%,57.1%,11.1%,-,31
Last 52 Weeks (1 matches),,41.3%,50.0%,37.8%,51.1%,63.8%,39.1%,39.1%,54.2%,50.0%,39.1%,43.5%,35.7%,37.5%,20.0%,-,195
Career (2 matches),,32.8%,40.1%,41.3%,40.7%,50.6%,43.8%,48.7%,61.9%,62.5%,30.8%,35.9%,37.0%,46.7%,16.7%,-,128
