Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 W50+H Palma del RÃ­o R32,W vs Tran,58% (7/12),71% (5/7),0/3,38% (5/13),20% (1/5),3/5,2/3,0/1,1/2,0/0
2022 Monastir R32,L vs Frech,0% (0/9),- (0/0),0/3,50% (4/8),25% (1/4),0/0,0/0,1/1,0/0,0/0
2019 W25 Tunis R16,L vs Burillo Escorihuela,42% (5/12),60% (3/5),2/5,62% (8/13),25% (2/8),1/3,1/1,0/1,0/0,0/1
2019 W25 Tunis R32,W vs Pirazhenka,77% (10/13),90% (9/10),3/6,54% (7/13),0% (0/7),3/7,0/1,0/1,0/0,0/0
2019 W15 Tabarka R16,L vs Lee,25% (2/8),50% (1/2),0/4,75% (6/8),17% (1/6),1/1,0/0,0/1,0/0,0/1
2019 W15 Tabarka R32,W vs Kruger,67% (6/9),67% (4/6),0/1,11% (1/9),0% (0/1),3/4,2/3,0/0,1/2,0/0
2019 W15 Tabarka QF,L vs Lodikova,38% (3/8),0% (0/3),0/4,63% (5/8),20% (1/5),0/0,0/0,2/2,0/0,1/1
2019 W15 Tabarka R16,W vs Cisovska,64% (7/11),71% (5/7),2/4,45% (5/11),20% (1/5),4/5,1/2,1/1,1/2,0/0
2019 W15 Tabarka R32,W vs Talbi,63% (5/8),100% (5/5),1/2,44% (4/9),50% (2/4),4/4,1/1,0/0,1/1,0/0
2019 W15 Tabarka R32,L vs Hofer,55% (6/11),67% (4/6),0/5,60% (6/10),17% (1/6),2/4,0/0,1/1,0/0,0/0
2017 Hammamet $15K F,L vs Eklund,55% (6/11),50% (3/6),1/3,55% (6/11),33% (2/6),3/3,0/0,0/1,0/0,0/1
2017 Hammamet $15K SF,W vs Bullani,88% (7/8),86% (6/7),1/2,50% (4/8),50% (2/4),4/5,1/1,0/0,0/0,0/0
2017 Hammamet $15K R16,W vs Romeo,67% (8/12),88% (7/8),2/5,38% (5/13),0% (0/5),5/7,2/2,0/0,1/1,0/0
2017 Hammamet $15K R32,W vs Njoze,86% (6/7),100% (6/6),0/1,14% (1/7),0% (0/1),4/4,0/0,0/0,0/0,0/0
2017 Hammamet $15K R16,W vs Lukacs,56% (5/9),80% (4/5),0/1,22% (2/9),50% (1/2),3/3,1/1,0/0,0/0,0/0
2017 Hammamet $15K R32,W vs Njoze,75% (6/8),83% (5/6),0/0,14% (1/7),100% (1/1),4/4,1/1,0/0,0/0,0/0
2017 Hammamet $15K QF,L vs Shinikova,22% (2/9),100% (2/2),1/5,67% (6/9),17% (1/6),1/2,0/0,1/1,0/0,0/0
2017 Hammamet $15K R16,W vs Niedmers,63% (5/8),80% (4/5),1/1,44% (4/9),75% (3/4),3/3,1/2,0/0,1/1,0/0
2017 Hammamet $15K R16,L vs Lombardo,25% (2/8),100% (2/2),1/6,88% (7/8),14% (1/7),0/2,0/0,0/0,0/0,0/0
2017 Hammamet $15K R32,L vs Mijacika,50% (7/14),57% (4/7),2/4,60% (9/15),33% (3/9),3/4,1/1,1/3,0/0,1/2
2025 (1 matches),,58.3%,71.4%,0.0%,38.5%,20.0%,60.0%,66.7%,0.0%,50.0%,-
2022 (1 matches),,0.0%,-,0.0%,50.0%,25.0%,-,-,100.0%,-,-
2019 (8 matches),,55.0%,70.5%,25.8%,51.9%,19.0%,64.3%,62.5%,57.1%,60.0%,33.3%
2017 (12 matches),,59.8%,81.4%,38.5%,51.7%,27.9%,72.0%,81.8%,37.5%,66.7%,40.0%
2016 (9 matches),,53.2%,80.0%,41.5%,69.8%,14.9%,52.8%,42.9%,42.9%,66.7%,75.0%
Career (32 matches),,54.3%,78.0%,34.1%,57.5%,20.9%,62.1%,63.3%,46.4%,61.5%,53.3%
