Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 W50+H Palma del RÃ­o R32,W vs Tran,50% (9/18),42% (5/12),2/5,1/4,33% (2/6),0/1,0/0,- (0/0),- (0/0)
2022 Monastir R32,L vs Frech,63% (5/8),- (0/0),0/0,0/0,57% (4/7),0/2,0/1,- (0/0),- (0/0)
2019 W25 Tunis R16,L vs Burillo Escorihuela,64% (7/11),43% (3/7),1/4,0/0,57% (8/14),0/2,0/1,- (0/0),- (0/0)
2019 W25 Tunis R32,W vs Pirazhenka,60% (6/10),56% (9/16),2/3,1/1,36% (4/11),0/1,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R16,L vs Lee,100% (3/3),50% (1/2),0/0,0/0,64% (9/14),1/3,1/2,- (0/0),- (0/0)
2019 W15 Tabarka R32,W vs Kruger,53% (8/15),44% (4/9),2/5,1/4,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka QF,L vs Lodikova,40% (4/10),0% (0/6),0/0,0/0,60% (6/10),2/4,2/3,- (0/0),- (0/0)
2019 W15 Tabarka R16,W vs Cisovska,70% (7/10),31% (5/16),2/4,1/2,50% (4/8),4/4,0/0,100% (4/4),75% (3/4)
2019 W15 Tabarka R32,W vs Talbi,54% (7/13),42% (5/12),2/3,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2019 W15 Tabarka R32,L vs Hofer,63% (5/8),33% (4/12),0/0,0/0,38% (3/8),3/5,1/2,60% (3/5),0% (0/5)
2017 Hammamet $15K F,L vs Eklund,44% (7/16),25% (3/12),0/0,0/0,60% (6/10),3/5,3/4,0% (0/4),25% (1/4)
2017 Hammamet $15K SF,W vs Bullani,67% (6/9),67% (6/9),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Romeo,67% (8/12),50% (7/14),2/3,1/2,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R32,W vs Njoze,75% (6/8),75% (6/8),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Lukacs,67% (8/12),50% (4/8),2/6,1/2,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R32,W vs Njoze,78% (7/9),36% (5/14),2/3,1/2,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K QF,L vs Shinikova,40% (4/10),67% (2/3),0/0,0/0,55% (6/11),3/5,1/2,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Niedmers,73% (8/11),31% (4/13),2/5,1/1,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R16,L vs Lombardo,25% (2/8),100% (2/2),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2017 Hammamet $15K R32,L vs Mijacika,69% (9/13),33% (4/12),1/2,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2025 (1 matches),,50.0%,41.7%,40.0%,25.0%,33.3%,0.0%,-,-,-
2022 (1 matches),,62.5%,-,-,-,57.1%,0.0%,0.0%,-,-
2019 (8 matches),,58.8%,38.8%,47.4%,50.0%,54.1%,52.6%,50.0%,77.8%,33.3%
2017 (12 matches),,57.4%,46.7%,57.1%,58.3%,57.3%,57.7%,64.3%,0.0%,25.0%
2016 (9 matches),,46.4%,51.9%,40.9%,57.1%,47.7%,45.8%,28.6%,75.0%,41.7%
Career (32 matches),,55.4%,45.7%,48.7%,51.6%,52.1%,48.6%,48.4%,58.1%,45.2%
