Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,108,61,47,56.5%,135-115,54.0%,1218-1175,50.9%,14-15,48.3%,108,75.2%,26.7%,5.5%,4.9%,58.5%,69.1%,49.6%,61.0%,39.1%,50.1%,1.00
Clay,27,7,20,25.9%,18-38,32.1%,254-305,45.4%,5-7,41.7%,26,66.2%,24.5%,2.7%,5.5%,59.0%,62.1%,48.3%,56.4%,38.1%,47.5%,0.87
Finals,3,2,1,66.7%,4-3,57.1%,35-30,53.8%,0-1,0.0%,3,84.4%,25.0%,6.8%,3.7%,59.8%,67.2%,60.2%,64.4%,35.0%,50.4%,0.98
Semi-finals,8,3,5,37.5%,9-11,45.0%,97-96,50.3%,0-1,0.0%,8,74.0%,27.1%,7.0%,4.0%,59.0%,68.0%,49.4%,60.4%,39.3%,49.7%,0.99
Quarter-finals,22,8,14,36.4%,21-33,38.9%,249-278,47.2%,2-4,33.3%,22,72.8%,22.1%,5.0%,5.2%,60.5%,67.9%,48.8%,60.4%,36.9%,48.5%,0.93
vs Righties,114,56,58,49.1%,123-130,48.6%,1211-1239,49.4%,15-20,42.9%,113,72.8%,26.1%,4.9%,5.0%,58.7%,67.5%,49.1%,59.9%,38.8%,49.5%,0.97
vs Lefties,16,9,7,56.3%,22-17,56.4%,191-176,52.0%,2-2,50.0%,16,78.0%,27.3%,5.6%,5.0%,58.2%,69.8%,50.0%,61.5%,39.3%,50.3%,1.02
