Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2023 Charleston CH F,W vs Crawford,37.3%,51.0%,59.3%,45.5%,42.6%,62.3%,65.7%,56.4%,34.8%,65.8%,100.0%,33.3%,38.9%,50.0%,106
2023 Doha R32,L vs Kwon,31.0%,42.5%,48.3%,38.3%,34.0%,52.0%,60.6%,46.6%,33.3%,53.8%,50.0%,28.6%,31.4%,32.0%,3
2023 Manama CH F,L vs Kokkinakis,22.2%,27.0%,41.7%,26.7%,25.6%,30.8%,34.5%,32.8%,15.8%,80.0%,80.0%,17.4%,21.7%,52.6%,-16
Career (3 matches),,31.3%,42.1%,50.3%,38.3%,35.3%,50.7%,54.6%,47.0%,28.8%,65.5%,73.3%,27.7%,31.9%,44.1%,40
