Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Charleston CH F,W vs Crawford,3.4%,100.0%,12.4%,82.6%,21.2%,47.4%,0.0%,6.5%,16.7%,4.3%,37.5%,55,82
2023 Doha R32,L vs Kwon,2.5%,50.0%,9.8%,76.5%,8.1%,6.3%,0.0%,8.8%,25.0%,4.9%,25.0%,33,29
2023 Manama CH F,L vs Kokkinakis,12.9%,87.5%,16.4%,75.0%,8.6%,17.4%,0.0%,2.7%,9.1%,2.7%,20.0%,14,-18
Career (3 matches),,5.7%,84.6%,12.5%,78.3%,11.6%,24.1%,0.0%,6.4%,16.1%,4.1%,28.0%,34,33
