Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,11,4,7,36.4%,11-13,45.8%,110-115,48.9%,1-2,33.3%,10,66.4%,32.1%,2.0%,4.0%,57.1%,63.5%,46.8%,56.3%,42.4%,49.4%,0.97,QF (Hersonissos 1)
2025,44,21,23,47.7%,47-51,48.0%,471-484,49.3%,4-9,30.8%,44,73.1%,25.8%,4.4%,4.9%,58.7%,67.6%,49.8%,60.2%,38.1%,49.2%,0.96,W (Las Vegas)
2024,49,26,23,53.1%,58-55,51.3%,544-544,50.0%,10-6,62.5%,49,75.0%,24.5%,5.5%,5.3%,59.5%,68.2%,49.8%,60.8%,38.5%,49.7%,0.98,SF (2x)
2023,27,14,13,51.9%,32-31,50.8%,303-306,49.8%,4-5,44.4%,27,73.1%,26.6%,5.5%,5.0%,57.6%,68.3%,48.5%,59.9%,39.2%,49.7%,0.98,W (Charleston)
2022,4,3,1,75.0%,5-3,62.5%,44-31,58.7%,0-0,-,4,82.5%,37.5%,7.9%,3.7%,57.7%,69.5%,53.1%,62.5%,42.0%,52.6%,1.12,SF (Manacor)
Career,135,68,67,50.4%,153-153,50.0%,1472-1480,49.9%,19-22,46.3%,134,73.5%,26.3%,4.9%,5.0%,58.6%,67.7%,49.4%,60.1%,38.9%,49.6%,0.98,
