Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2004,5,3,2,60.0%,8-6,57.1%,69-67,50.7%,1-0,100.0%,0,,,,,,,,,,,,SF (Pittsburgh PA 50K)
2002,5,5,0,100.0%,9-1,90.0%,59-42,58.4%,2-0,100.0%,0,,,,,,,,,,,,W (Minneapolis 50K)
2001,8,5,3,62.5%,12-8,60.0%,101-84,54.6%,0-2,0.0%,0,,,,,,,,,,,,W (Bolton 25K)
2000,6,4,2,66.7%,9-4,69.2%,70-52,57.4%,1-0,100.0%,0,,,,,,,,,,,,QF (2x)
1999,11,9,2,81.8%,18-8,69.2%,131-97,57.5%,0-1,0.0%,0,,,,,,,,,,,,W (Southampton 50K)
1998,17,9,8,52.9%,18-17,51.4%,160-152,51.3%,2-3,40.0%,0,,,,,,,,,,,,SF (Phoenix 50K)
1997,5,4,1,80.0%,6-3,66.7%,46-37,55.4%,2-0,100.0%,0,,,,,,,,,,,,F (Bad Gogging 50K)
1996,5,3,2,60.0%,5-3,62.5%,38-32,54.3%,1-1,50.0%,0,,,,,,,,,,,,QF (Limoges 75K)
1995,3,1,2,33.3%,4-5,44.4%,38-42,47.5%,0-0,-,0,,,,,,,,,,,,R16 (ITF Szczecin)
1994,13,10,3,76.9%,19-4,82.6%,131-77,63.0%,2-1,66.7%,0,,,,,,,,,,,,W (ITF Brest 25K)
1993,23,11,12,47.8%,27-27,50.0%,260-247,51.3%,3-5,37.5%,0,,,,,,,,,,,,W (ITF Poitiers)
1992,16,9,7,56.3%,19-20,48.7%,188-176,51.6%,2-4,33.3%,0,,,,,,,,,,,,W (ITF Moulins)
1991,25,21,4,84.0%,42-12,77.8%,293-181,61.8%,3-1,75.0%,0,,,,,,,,,,,,W (3x)
1990,34,22,12,64.7%,50-29,63.3%,400-304,56.8%,1-4,20.0%,0,,,,,,,,,,,,W (2x)
1987,2,1,1,50.0%,3-2,60.0%,24-18,57.1%,0-0,-,0,,,,,,,,,,,,R16 (ITF Koksijde)
Career,178,117,61,65.7%,249-149,62.6%,2008-1608,55.5%,20-22,47.6%,0,,,,,,,,,,,,
