Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,12-14,46.2%,0-2,0.0%,0,,,,,,,,,,,,
2025,4,3,1,75.0%,7-2,77.8%,51-41,55.4%,1-0,100.0%,2,88.5%,12.0%,9.0%,1.2%,61.4%,69.6%,67.2%,68.7%,33.5%,51.5%,1.07,R16 (Kitzbuhel)
2024,1,0,1,0.0%,1-2,33.3%,9-14,39.1%,0-0,-,1,63.6%,16.7%,6.6%,4.9%,59.0%,66.7%,44.0%,57.4%,30.6%,43.9%,0.72,
2022,11,2,9,18.2%,11-23,32.4%,147-186,44.1%,2-3,40.0%,10,77.4%,11.5%,3.8%,3.6%,66.8%,68.5%,49.5%,62.2%,31.5%,47.1%,0.83,R16 (Umag)
2021,23,9,14,39.1%,25-38,39.7%,295-325,47.6%,6-7,46.2%,22,73.8%,21.0%,6.3%,3.5%,62.5%,69.5%,46.1%,60.7%,35.9%,48.6%,0.91,QF (4x)
2020,15,7,8,46.7%,20-22,47.6%,203-210,49.2%,3-3,50.0%,15,76.2%,22.3%,5.9%,4.1%,61.4%,70.6%,49.9%,62.6%,38.7%,50.2%,1.03,QF (Montpellier)
2019,5,3,2,60.0%,6-5,54.5%,52-51,50.5%,2-0,100.0%,4,76.7%,11.4%,7.5%,4.5%,60.7%,74.1%,49.5%,64.4%,31.5%,47.4%,0.88,QF (Washington)
2018,4,0,4,0.0%,0-9,0.0%,36-57,38.7%,0-3,0.0%,4,75.0%,4.3%,6.4%,6.7%,58.5%,69.4%,44.6%,59.1%,28.0%,44.0%,0.69,
2017,13,3,10,23.1%,12-23,34.3%,155-182,46.0%,3-4,42.9%,13,75.0%,17.5%,7.1%,5.6%,62.3%,71.8%,41.2%,60.3%,36.0%,48.2%,0.91,QF (Marseille)
2015,7,1,6,14.3%,6-15,28.6%,98-120,45.0%,3-3,50.0%,2,56.5%,22.7%,4.7%,7.3%,53.3%,63.7%,42.9%,54.0%,39.3%,46.7%,0.86,
2014,6,1,5,16.7%,5-12,29.4%,79-93,45.9%,0-2,0.0%,2,70.8%,16.7%,8.9%,9.6%,63.0%,69.6%,42.6%,59.6%,35.0%,47.4%,0.87,
Career,90,29,61,32.2%,93-153,37.8%,1137-1293,46.8%,20-27,42.6%,75,75.0%,17.7%,6.1%,4.4%,62.3%,70.0%,46.9%,61.3%,35.2%,48.3%,0.91,
