Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 US Open R128,L vs Ramos,60% (12/20),0% (0/5),0/0,0/0,70% (7/10),3/6,1/2,- (0/0),- (0/0)
2021 US Open R128,L vs Garin,88% (15/17),33% (4/12),1/5,0/0,44% (4/9),1/4,0/1,60% (3/5),17% (1/6)
2021 Roland Garros R128,L vs Carreno Busta,56% (10/18),0% (0/1),0/0,0/0,50% (4/8),1/4,1/2,- (0/0),- (0/0)
2021 Australian Open R128,L vs Bolt,65% (11/17),100% (2/2),1/1,0/0,67% (12/18),1/4,0/1,- (0/0),- (0/0)
2020 Roland Garros R32,L vs Schwartzman,47% (8/17),27% (4/15),0/6,0/0,59% (10/17),1/4,1/2,20% (1/5),40% (2/5)
2020 Roland Garros R64,W vs Rodionov,78% (14/18),40% (6/15),3/4,1/1,50% (5/10),1/2,0/0,83% (5/6),40% (2/5)
2020 Roland Garros R128,W vs Coric,77% (17/22),31% (4/13),3/3,1/1,80% (8/10),1/2,0/0,- (0/0),- (0/0)
2020 US Open R64,L vs Cilic,67% (16/24),50% (4/8),1/3,0/0,67% (8/12),0/3,0/1,50% (2/4),0% (0/5)
2020 US Open R128,W vs Albot,65% (13/20),38% (5/13),3/5,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2020 Pau CH R32,L vs Gulbis,92% (12/13),0% (0/2),0/2,0/0,- (0/0),2/4,0/1,42% (5/12),25% (3/12)
2020 Australian Open R128,L vs Davidovich Fokina,67% (16/24),31% (5/16),2/5,0/0,67% (12/18),3/6,2/3,- (0/0),- (0/0)
2019 Washington QF,L vs Kyrgios,100% (6/6),50% (1/2),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2019 Washington R32,W vs Mannarino,67% (8/12),100% (3/3),2/5,1/3,0% (0/3),3/4,2/2,90% (9/10),20% (2/10)
2019 Winnipeg CH F,W vs Schnur,71% (10/14),50% (2/4),2/4,1/2,0% (0/3),0/0,0/0,80% (4/5),60% (3/5)
2019 Winnipeg CH SF,W vs Moriya,53% (8/15),57% (4/7),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2019 Winnipeg CH QF,W vs Li,56% (9/16),75% (3/4),2/3,1/2,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2019 Winnipeg CH R32,W vs Sigouin,100% (9/9),38% (3/8),2/2,1/1,0% (0/2),0/0,0/0,80% (4/5),60% (3/5)
2019 Bratislava CH F,W vs Balazs,70% (7/10),41% (7/17),2/4,1/3,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2019 Bratislava CH QF,W vs Kovalik,69% (11/16),100% (2/2),2/4,1/3,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2019 Bratislava CH R32,W vs Ojeda Lara,75% (9/12),38% (3/8),2/6,1/5,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2022 (1 matches),,60.0%,0.0%,-,-,70.0%,50.0%,50.0%,-,-
2021 (3 matches),,69.2%,40.0%,33.3%,-,57.1%,25.0%,25.0%,60.0%,16.7%
2020 (7 matches),,69.6%,34.1%,42.9%,75.0%,64.3%,38.1%,42.9%,48.1%,25.9%
2019 (39 matches),,65.9%,41.8%,54.2%,48.2%,60.2%,47.8%,42.9%,69.1%,41.5%
2018 (37 matches),,64.7%,35.3%,51.3%,45.7%,58.6%,37.0%,34.4%,60.2%,41.7%
Career (306 matches),,64.3%,40.0%,51.4%,52.0%,61.6%,43.8%,39.6%,63.8%,39.8%
