Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,7,3,4,42.9%,8-8,50.0%,73-77,48.7%,2-0,100.0%,6,73.0%,23.0%,6.7%,2.2%,62.2%,68.9%,48.3%,61.1%,39.1%,49.8%,1.00,SF (Glasgow)
2025,29,14,15,48.3%,35-39,47.3%,366-370,49.7%,3-10,23.1%,29,73.0%,27.7%,5.8%,2.7%,62.2%,67.7%,49.6%,60.8%,38.8%,49.5%,0.99,SF (2x)
2024,18,11,7,61.1%,23-20,53.5%,212-216,49.5%,6-2,75.0%,17,78.8%,19.8%,6.8%,3.8%,55.3%,73.1%,51.0%,63.2%,37.4%,50.3%,1.02,SF (2x)
2023,33,15,18,45.5%,34-39,46.6%,373-389,49.0%,12-9,57.1%,33,81.9%,16.1%,7.6%,3.6%,59.9%,74.4%,50.2%,64.7%,34.8%,49.7%,0.99,F (Split)
2022,42,27,15,64.3%,62-40,60.8%,533-464,53.5%,9-11,45.0%,42,82.6%,24.6%,6.7%,4.5%,59.8%,74.6%,52.1%,65.6%,38.2%,51.6%,1.11,F (2x)
2021,16,10,6,62.5%,22-15,59.5%,197-174,53.1%,4-4,50.0%,16,84.2%,21.7%,8.6%,2.7%,61.7%,75.4%,51.4%,66.2%,38.1%,51.8%,1.13,F (Mouilleron-Le-Captif)
2020,2,0,2,0.0%,0-4,0.0%,19-26,42.2%,0-2,0.0%,2,85.7%,4.5%,10.4%,3.2%,62.4%,74.4%,59.6%,68.8%,24.6%,45.6%,0.79,R32 (2x)
2019,61,40,21,65.6%,87-57,60.4%,755-654,53.6%,17-8,68.0%,61,80.0%,26.7%,7.5%,4.5%,58.0%,74.1%,50.6%,64.3%,39.9%,51.8%,1.12,W (2x)
2018,29,13,16,44.8%,32-36,47.1%,340-336,50.3%,4-6,40.0%,26,79.1%,21.5%,7.1%,4.5%,61.9%,72.3%,49.2%,63.5%,37.2%,50.1%,1.02,SF (Granby)
2017,34,17,17,50.0%,42-42,50.0%,421-407,50.8%,6-8,42.9%,34,76.8%,25.2%,7.9%,5.1%,60.2%,72.3%,47.8%,62.5%,39.2%,50.6%,1.05,W (Orleans)
2016,45,27,18,60.0%,61-47,56.5%,565-514,52.4%,12-8,60.0%,45,81.3%,23.6%,8.5%,6.1%,61.0%,73.5%,49.5%,64.2%,38.0%,50.9%,1.06,W (2x)
2015,47,29,18,61.7%,67-48,58.3%,585-520,52.9%,10-6,62.5%,47,79.4%,25.9%,7.9%,5.4%,62.3%,72.4%,50.8%,64.2%,39.9%,52.0%,1.12,W (2x)
2014,54,35,19,64.8%,73-49,59.8%,619-539,53.5%,11-3,78.6%,53,77.6%,28.2%,7.1%,4.4%,60.6%,70.3%,51.8%,63.0%,40.5%,51.8%,1.09,F (4x)
2013,37,20,17,54.1%,44-40,52.4%,426-389,52.3%,5-7,41.7%,37,76.8%,28.3%,6.2%,5.3%,60.9%,69.2%,50.8%,62.0%,40.1%,50.8%,1.06,SF (Milan)
2012,14,5,9,35.7%,16-21,43.2%,170-177,49.0%,2-4,33.3%,14,69.2%,29.7%,6.6%,6.6%,55.3%,68.7%,45.8%,58.5%,40.8%,49.5%,0.98,R16 (5x)
2011,1,0,1,0.0%,0-2,0.0%,5-13,27.8%,0-0,-,1,33.3%,22.2%,0.0%,3.3%,56.7%,61.8%,19.2%,43.3%,36.7%,40.0%,0.65,R32 (Trnava)
Career,469,266,203,56.7%,606-507,54.4%,5659-5265,51.8%,103-88,53.9%,463,78.8%,24.8%,7.3%,4.6%,60.2%,72.2%,50.2%,63.5%,38.8%,51.0%,1.06,
