Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open R128,L vs Ramos,106.1,113.8,8.2,118.7,111.8,129,90,95.3,4.5,96.3,,102,85
2021 US Open R128,L vs Garin,104.8,113.3,14.4,122.2,105.1,133,64,90.7,8.5,91.8,90.7,103,69
2018 Wimbledon R128,L vs Anderson,110.3,114.8,6.6,117.6,109.1,126,95,101.4,5.3,107.0,102.0,109,90
Career (3 matches),,107.0,114.0,9.9,119.5,107.6,133,64,95.5,6.2,94.5,93.5,109,69
