Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Jiri Vesely [CZE],1,8,11.1%,4,2,2,50.0%,2011,2022,4,0.64,7.9%,3.7%,62.4%,64.9%,49.5%,59.1%,26.1%,47.8%,20.0%
8,Jozef Kovalik [SVK],7,1,87.5%,5,4,1,80.0%,2012,2023,4,1.06,13.1%,2.2%,63.5%,79.8%,59.6%,72.4%,29.3%,91.7%,35.3%
7,Kenny De Schepper [FRA],4,3,57.1%,3,2,1,66.7%,2014,2023,6,1.03,6.9%,3.3%,66.5%,72.8%,51.3%,65.6%,35.4%,72.1%,48.5%
7,Damir Dzumhur [BIH],2,5,28.6%,1,0,1,0.0%,2011,2021,4,0.83,12.0%,2.7%,63.1%,67.6%,42.2%,58.2%,34.8%,57.1%,35.7%
6,Kimmer Coppejans [BEL],3,3,50.0%,1,1,0,100.0%,2015,2025,6,1.03,6.1%,5.3%,57.6%,69.9%,47.2%,60.3%,41.1%,58.8%,42.5%
6,Nicolas Mahut [FRA],2,4,33.3%,2,2,0,100.0%,2013,2018,6,0.81,7.9%,6.3%,64.0%,65.3%,47.5%,58.9%,33.3%,55.6%,46.2%
6,Taro Daniel [JPN],4,2,66.7%,3,3,0,100.0%,2012,2017,3,1.27,10.5%,3.2%,63.6%,73.6%,50.0%,65.0%,44.5%,76.0%,32.4%
5,Radu Albot [MDA],4,1,80.0%,1,1,0,100.0%,2010,2025,4,1.30,5.8%,4.6%,57.2%,74.2%,50.4%,64.0%,46.7%,71.9%,50.0%
5,Tristan Lamasine [FRA],3,2,60.0%,3,2,1,66.7%,2013,2025,4,0.94,6.3%,3.2%,56.2%,70.1%,52.2%,62.2%,35.7%,50.0%,24.2%
5,Illya Marchenko [UKR],3,2,60.0%,1,1,0,100.0%,2013,2023,5,1.13,8.9%,2.8%,60.0%,75.5%,54.2%,66.9%,37.3%,64.0%,34.2%
5,Sergiy Stakhovsky [UKR],3,2,60.0%,4,3,1,75.0%,2016,2021,5,1.09,8.3%,2.4%,59.5%,75.0%,56.0%,67.3%,35.7%,71.4%,48.1%
5,Mathias Bourgue [FRA],0,5,0.0%,2,0,2,0.0%,2015,2019,4,0.89,3.6%,6.5%,61.9%,73.9%,51.1%,65.2%,31.1%,55.6%,14.3%
5,Steve Darcis [BEL],2,3,40.0%,0,0,0,-,2015,2019,5,0.93,5.8%,6.6%,57.5%,69.8%,40.8%,57.5%,39.4%,55.6%,30.8%
5,Luca Vanni [ITA],2,3,40.0%,1,0,1,0.0%,2011,2018,4,0.97,9.1%,5.4%,61.5%,79.1%,44.7%,65.9%,33.1%,52.6%,41.2%
5,Andrej Martin [SVK],2,3,40.0%,4,2,2,50.0%,2010,2015,4,0.96,2.1%,8.8%,56.9%,63.2%,46.6%,56.0%,42.0%,58.3%,28.3%
