Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),115,707,82,1757,82,1711,58,1717,46,1677,1256,22,,
2025,69,935,63,1781,63,1732,56,1728,44,1689,1501,12
2024,19,2258,27,1886,33,1811,23,1793,15,1774,934,40
2023,23,1865,41,1827,42,1781,56,1712,24,1730,,
2022,67,827,47,1814,39,1782,62,1702,34,1697,,
2021,68,995,51,1816,47,1776,53,1718,34,1702,,
2020,32,1880,50,1786,53,1751,46,1708,,,202,420
2019,19,2205,36,1870,39,1805,33,1781,25,1744,230,330
2018,34,1455,44,1845,49,1775,55,1711,32,1721,260,272
2017,55,1045,75,1751,81,1693,99,1610,54,1646,379,147
2016,101,658,118,1654,101,1635,137,1533,130,1511,1099,11
2015,103,620,115,1658,118,1607,109,1584,93,1577,379,130
2014,82,655,143,1606,143,1561,159,1502,84,1581,640,41
2013,96,696,97,1695,103,1636,135,1561,46,1665,,
2012,108,620,99,1709,90,1673,,,,,,
2011,395,105,,,,,,,,,1077,13
