Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
26-Jan-2026,Manila 125,Hard,F,72,84,(5) Camila Osorio [COL] d. (4) Vekic,2-6 6-3 7-5,0.93,1.9%,2.9%,70.9%,67.1%,40.0%,9/12,2:31
29-Jul-2024,Paris Olympics,Clay,F,21,7,(6/ITF) Qinwen Zheng [CHN] d. (13) Vekic,6-2 6-3,0.84,1.5%,3.0%,53.7%,44.4%,45.2%,3/7,
24-Jun-2024,Bad Homburg,Grass,F,49,47,Diana Shnaider [RUS] d. Vekic,6-3 2-6 6-3,1.24,10.0%,5.7%,55.7%,74.4%,54.8%,2/6,2:12
19-Jun-2023,Berlin,Grass,F,23,9,(7) Petra Kvitova [CZE] d. Vekic,6-2 7-6(6),0.92,11.9%,5.1%,71.2%,76.2%,29.4%,1/4,1:41
27-Feb-2023,Monterrey,Hard,F,31,5,(3) Vekic d. (1) Caroline Garcia [FRA],6-4 3-6 7-5,0.92,10.6%,6.5%,55.3%,73.5%,45.5%,14/16,2:29
10-Oct-2022,San Diego,Hard,F,77,1,(1) Iga Swiatek [POL] d. (Q) Vekic,6-3 3-6 6-0,0.61,1.4%,4.1%,62.2%,67.4%,39.3%,2/6,1:47
25-Oct-2021,Courmayeur,Hard,F,97,49,Vekic d. (5) Clara Tauson [DEN],7-6(3) 6-2,1.20,13.3%,7.2%,55.4%,76.1%,35.1%,4/7,1:46
10-Jun-2019,Nottingham,Grass,F,22,28,(1) Caroline Garcia [FRA] d. (2) Vekic,2-6 7-6(4) 7-6(4),1.17,7.1%,3.0%,55.6%,70.9%,59.1%,0/2,2:36
28-Jan-2019,St. Petersburg,Hard,F,30,8,(2) Kiki Bertens [NED] d. (8) Vekic,7-6(2) 6-4,0.72,2.8%,11.3%,50.7%,50.0%,48.6%,1/5,1:43
30-Jul-2018,Washington,Hard,F,44,128,Svetlana Kuznetsova [RUS] d. (7) Vekic,4-6 7-6(7) 6-2,,,,,,,,2:31
