Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Australian Open R128,L vs Andreeva,1.16,0.71,55.5,4.5,2.3%,46.5%,2.8%,58.3%,32.4%,26.5%
2025 Chennai QF,L vs Birrell,1.00,0.40,40.2,2.3,12.5%,33.3%,9.1%,63.6%,21.7%,20.0%
2025 Chennai R32,W vs Adkar,1.10,1.57,45.0,2.3,8.1%,56.8%,16.7%,61.1%,58.3%,59.1%
2025 Wuhan R64,L vs Bencic,0.86,0.51,35.2,2.0,8.0%,52.0%,0.0%,39.1%,19.2%,45.8%
2025 Bad Homburg R32,W vs Shnaider,1.13,1.58,43.6,2.1,12.9%,71.0%,3.4%,69.0%,46.2%,37.5%
2025 Rome R64,L vs Andreescu,0.95,0.71,52.7,2.4,4.3%,63.0%,0.0%,42.2%,38.5%,32.4%
2025 Doha R64,L vs Noskova,0.98,0.64,51.1,2.1,0.0%,48.3%,0.0%,61.5%,28.6%,30.8%
2025 Australian Open R32,W vs Shnaider,1.04,1.13,79.5,8.8,4.8%,63.5%,13.0%,57.4%,42.9%,42.4%
2024 US Open R16,L vs Zheng,0.92,0.88,66.0,2.2,17.6%,66.7%,0.0%,57.4%,35.7%,35.8%
2024 US Open R32,W vs Stearns,1.01,1.63,51.5,3.1,20.0%,70.0%,8.0%,76.0%,44.4%,43.3%
2024 US Open R64,W vs Minnen,1.06,1.72,48.0,2.5,21.4%,75.0%,4.2%,66.7%,48.4%,44.8%
2024 US Open R128,W vs Birrell,1.14,1.44,49.5,2.0,0.0%,64.5%,3.6%,60.7%,41.2%,53.1%
2024 Paris Olympics F,L vs Zheng,0.90,0.66,46.0,2.0,3.3%,56.7%,0.0%,44.8%,40.6%,31.0%
2024 Paris Olympics SF,W vs Schmiedlova,1.03,2.06,40.3,2.2,12.5%,75.0%,14.3%,71.4%,50.0%,57.1%
2024 Paris Olympics QF,W vs Kostyuk,1.23,1.15,99.3,11.3,1.6%,51.6%,1.7%,54.2%,48.1%,39.6%
2024 Paris Olympics R16,W vs Gauff,1.06,1.31,60.2,3.7,7.5%,62.5%,5.3%,57.9%,34.3%,65.6%
2024 Paris Olympics R32,W vs Andreescu,1.07,1.27,62.1,2.9,2.6%,51.3%,2.7%,54.1%,58.8%,53.1%
2024 Wimbledon SF,L vs Paolini,0.85,1.00,114.2,5.5,13.7%,70.6%,0.0%,59.2%,47.0%,34.9%
2024 Wimbledon QF,W vs Sun,0.92,1.45,58.0,4.0,14.0%,74.4%,12.2%,73.2%,41.2%,41.3%
2024 Wimbledon R16,W vs Badosa,1.17,1.22,72.3,2.3,4.9%,61.0%,5.7%,60.0%,36.1%,46.9%
2026 (1 matches),,1.16,0.71,55.5,4.5,2.3%,46.5%,2.8%,58.3%,32.4%,26.5%
2025 (7 matches),,1.01,0.89,54.3,2.5,6.7%,57.6%,6.8%,55.7%,37.6%,38.8%
2024 (21 matches),,1.00,1.12,66.7,3.2,9.1%,64.4%,5.2%,59.1%,42.3%,43.6%
2023 (16 matches),,1.05,1.12,57.5,2.7,8.0%,60.8%,4.8%,57.7%,44.8%,41.5%
2022 (5 matches),,0.95,0.75,55.2,2.2,6.0%,56.8%,1.8%,55.0%,32.6%,36.9%
Career (324 matches),,1.02,1.04,58.5,2.7,5.3%,59.3%,4.0%,56.3%,42.7%,43.5%
