Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
12,Anne Keothavong [GBR],8,4,66.7%,1,1,0,100.0%,2001,2012,3,0.92,0.5%,2.3%,66.5%,51.0%,40.5%,47.5%,48.1%,36.7%,42.1%
10,Johanna Larsson [SWE],5,5,50.0%,1,0,1,0.0%,2005,2013,3,0.68,0.0%,4.2%,61.1%,50.0%,49.2%,49.7%,34.4%,43.5%,11.1%
10,Caroline Wozniacki [DEN],2,8,20.0%,2,1,1,50.0%,2006,2012,7,0.85,1.9%,3.0%,63.9%,52.5%,39.3%,47.7%,44.3%,42.4%,51.0%
8,Sandra Kloesel [GER],5,3,62.5%,1,0,1,0.0%,2001,2004,0,,,,,,,,,,
7,Galina Voskoboeva [KAZ],2,5,28.6%,5,2,3,40.0%,2004,2013,3,0.94,2.7%,1.8%,70.2%,58.9%,50.7%,56.4%,40.9%,56.0%,35.7%
7,Marion Bartoli [FRA],5,2,71.4%,4,1,3,25.0%,2002,2012,2,1.26,0.7%,3.4%,71.4%,66.7%,38.1%,58.5%,52.1%,53.3%,41.9%
7,Roberta Vinci [ITA],2,5,28.6%,1,0,1,0.0%,2002,2012,5,0.93,1.8%,2.9%,67.5%,61.2%,35.5%,52.9%,43.7%,47.7%,51.4%
7,Severine Beltrame [FRA],5,2,71.4%,3,3,0,100.0%,2003,2009,0,,,,,,,,,,
6,Renata Voracova [CZE],2,4,33.3%,1,1,0,100.0%,2007,2014,3,0.98,1.1%,1.8%,63.4%,50.3%,51.0%,50.5%,48.3%,52.4%,43.9%
6,Shuai Peng [CHN],2,4,33.3%,1,1,0,100.0%,2008,2013,4,0.84,0.9%,2.6%,68.5%,54.1%,39.7%,49.6%,42.2%,48.6%,37.5%
6,Eva Birnerova [CZE],3,3,50.0%,1,0,1,0.0%,2003,2012,2,1.26,7.0%,2.3%,59.3%,68.6%,48.6%,60.5%,50.0%,28.6%,38.9%
6,Barbora Zahlavova Strycova [CZE],4,2,66.7%,1,0,1,0.0%,2002,2011,1,0.50,4.4%,6.7%,62.2%,35.7%,41.2%,37.8%,31.0%,40.0%,33.3%
6,Kaia Kanepi [EST],0,6,0.0%,1,0,1,0.0%,2000,2011,3,0.79,3.5%,2.9%,69.6%,56.3%,30.8%,48.5%,40.6%,27.3%,41.7%
6,Marta Domachowska [POL],4,2,66.7%,3,1,2,33.3%,2006,2010,4,1.03,2.0%,3.8%,69.5%,58.4%,45.0%,54.3%,47.2%,59.2%,39.7%
5,Stephanie Foretz Gacon [FRA],2,3,40.0%,1,0,1,0.0%,2006,2014,1,1.18,1.5%,6.2%,60.0%,64.1%,46.2%,56.9%,50.7%,20.0%,54.5%
