Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,199,96,103,48.2%,210-240,46.7%,2021-2131,48.7%,16-22,42.1%,126,-,-,3.1%,3.0%,67.4%,58.5%,43.3%,53.6%,45.0%,49.2%,0.97
Clay,97,41,56,42.3%,86-127,40.4%,881-1052,45.6%,8-7,53.3%,61,37.5%,0.0%,1.7%,2.6%,67.5%,58.2%,43.1%,53.3%,42.5%,48.0%,0.91
Grass,20,5,15,25.0%,14-31,31.1%,179-241,42.6%,2-2,50.0%,18,-,-,3.5%,3.1%,65.5%,59.2%,43.7%,53.9%,39.8%,46.5%,0.86
Carpet,12,7,5,58.3%,15-12,55.6%,134-121,52.5%,1-2,33.3%,4,-,-,0.8%,1.9%,68.2%,56.2%,37.3%,50.2%,41.8%,46.0%,0.84
Grand Slams,44,13,31,29.5%,33-64,34.0%,391-497,44.0%,4-3,57.1%,40,-,-,2.0%,3.1%,68.0%,57.1%,40.0%,51.6%,42.9%,47.2%,0.89
Premiers,65,28,37,43.1%,63-81,43.8%,626-708,46.9%,9-5,64.3%,59,-,-,1.8%,2.6%,68.5%,57.4%,43.7%,53.1%,45.6%,49.3%,0.97
Internationals,131,62,69,47.3%,134-166,44.7%,1329-1443,47.9%,9-15,37.5%,86,37.5%,0.0%,3.8%,3.0%,66.2%,60.2%,44.1%,54.8%,43.3%,49.0%,0.96
Finals,4,2,2,50.0%,4-5,44.4%,35-43,44.9%,0-0,-,3,-,-,4.8%,4.8%,66.5%,64.8%,44.4%,58.0%,41.5%,49.4%,0.99
Semi-finals,8,4,4,50.0%,8-9,47.1%,78-84,48.1%,1-0,100.0%,6,-,-,3.5%,1.6%,69.2%,53.2%,48.9%,51.9%,47.1%,49.5%,0.98
Quarter-finals,21,8,13,38.1%,17-29,37.0%,194-240,44.7%,3-1,75.0%,16,-,-,2.7%,2.6%,68.8%,57.7%,44.4%,53.5%,41.2%,47.6%,0.89
vs Righties,297,126,171,42.4%,277-386,41.8%,2851-3243,46.8%,22-32,40.7%,193,37.5%,0.0%,2.7%,2.8%,67.2%,57.9%,43.1%,53.1%,43.5%,48.2%,0.93
vs Lefties,22,16,6,72.7%,34-19,64.2%,266-238,52.8%,5-1,83.3%,12,-,-,3.1%,3.3%,67.7%,63.4%,43.0%,56.8%,46.3%,51.4%,1.07
vs Top 10,30,7,23,23.3%,16-50,24.2%,240-372,39.2%,4-3,57.1%,23,-,-,1.2%,2.8%,65.8%,56.9%,42.2%,51.9%,42.1%,46.9%,0.88
