Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2012 Olympics R64,L vs Zvonareva,74.3%,34.6%,7.1%,4/1,2.37,16.4%,69.4%,35.3%,8.2%,2.37,20.0%,94.7%,33.3%,5.3%,2.41,0.0%
Career (1 matches),,74.3%,34.6%,7.1%,80.0%,2.37,16.4%,69.4%,35.3%,8.2%,2.37,20.0%,94.7%,33.3%,5.3%,2.41,0.0%
