Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2015 Kirkland WA $50K R32,L vs Minella,50% (7/14),36% (4/11),1/1,0/0,40% (4/10),5/7,2/3,- (0/0),- (0/0)
2015 Clermont Ferrand $25K R32,L vs Komardina,67% (2/3),13% (1/8),0/0,0/0,38% (3/8),2/4,1/2,- (0/0),- (0/0)
2015 Woking $25K R32,L vs Vrljic,100% (7/7),25% (1/4),0/0,0/0,50% (4/8),2/4,2/3,- (0/0),- (0/0)
2015 Westende $25K R16,L vs Schoofs,57% (8/14),29% (2/7),0/2,0/0,40% (2/5),5/7,5/6,56% (5/9),33% (3/9)
2015 Koksijde $25K R32,L vs Georges,47% (9/19),41% (7/17),1/1,0/0,43% (6/14),3/5,2/3,- (0/0),- (0/0)
2015 Bastad R32,L vs Arruabarrena,43% (3/7),- (0/0),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2015 Helsingborg $25K F,W vs Ulvefeldt,57% (13/23),38% (5/13),2/5,1/4,67% (2/3),0/1,0/0,33% (2/6),40% (2/5)
2015 Helsingborg $25K SF,W vs Benoit,100% (7/7),33% (5/15),2/3,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2015 Helsingborg $25K QF,W vs Peterson,70% (7/10),50% (9/18),2/5,1/1,53% (8/15),1/2,0/0,- (0/0),- (0/0)
2015 Helsingborg $25K R32,W vs Evtimova,58% (7/12),35% (6/17),2/2,1/1,43% (3/7),0/0,0/0,- (0/0),- (0/0)
2014 Bastad R32,L vs Soler Espinosa,56% (10/18),67% (2/3),1/1,0/0,62% (8/13),4/6,0/1,80% (4/5),60% (3/5)
2014 Kristinehamn 25K R32,W vs Leykina,50% (8/16),70% (7/10),2/2,1/1,67% (10/15),0/1,0/0,- (0/0),- (0/0)
2014 Nottingham 50K R32,L vs Doi,64% (7/11),10% (1/10),0/5,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2014 Marseille 100K QF,L vs Dulgheru,80% (4/5),20% (1/5),0/0,0/0,55% (6/11),1/3,1/2,- (0/0),- (0/0)
2014 Cagnes Sur Mer 100K R16,L vs Zanevska,50% (2/4),20% (1/5),0/0,0/0,40% (4/10),0/2,0/1,- (0/0),- (0/0)
2014 Cagnes Sur Mer 100K R32,W vs Parmentier,50% (12/24),38% (3/8),2/5,1/3,25% (1/4),1/2,0/0,- (0/0),- (0/0)
2014 Croissy Beaubourg 50K R32,L vs Buyukakcay,44% (4/9),67% (2/3),0/0,0/0,38% (3/8),2/4,2/3,- (0/0),- (0/0)
2014 Surprise AZ 25K SF,L vs Jaksic,38% (6/16),60% (3/5),0/5,0/0,58% (7/12),0/2,0/1,- (0/0),- (0/0)
2014 Surprise AZ 25K QF,W vs Chirico,64% (7/11),50% (5/10),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2014 Surprise AZ 25K R16,W vs El Tabakh,64% (7/11),42% (5/12),2/4,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2015 (10 matches),,60.3%,36.4%,52.6%,57.1%,46.3%,56.3%,66.7%,46.7%,35.7%
2014 (14 matches),,60.6%,45.2%,47.2%,66.7%,60.0%,33.3%,33.3%,70.6%,58.8%
2013 (37 matches),,56.9%,45.9%,67.9%,75.0%,54.4%,45.9%,46.3%,51.3%,38.1%
2012 (39 matches),,56.4%,47.4%,53.9%,47.9%,53.0%,40.0%,36.0%,51.4%,54.1%
2011 (5 matches),,72.3%,36.8%,35.3%,100.0%,50.0%,50.0%,60.0%,71.4%,42.9%
Career (105 matches),,58.2%,44.6%,54.7%,58.9%,53.8%,44.7%,46.9%,55.7%,46.0%
