Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 US Open R128,L vs Jovic,29,52,0.6,19.2%,34.4%,22,44,0.5,17.1%,34.1%,7.0%,9.3%,0.6,8.6%,15.2%
2024 US Open R128,L vs Boulter,20,42,0.5,11.4%,24.0%,17,33,0.5,10.9%,21.2%,9.6%,1.3%,0.8,14.3%,17.7%
2024 Budapest F,L vs Shnaider,27,29,0.9,20.5%,22.0%,26,25,1.0,21.1%,20.3%,8.9%,12.2%,1.1,15.9%,14.4%
2023 US Open R128,L vs Linette,20,34,0.6,18.5%,31.5%,19,32,0.6,18.8%,31.7%,9.9%,8.9%,1.8,14.8%,8.3%
2023 Wimbledon R64,L vs Kvitova,11,21,0.5,10.2%,19.4%,9,15,0.6,10.1%,16.9%,3.4%,6.7%,1.5,23.1%,15.7%
2023 Wimbledon R128,W vs Parrizas Diaz,26,17,1.5,26.0%,17.0%,19,16,1.2,22.6%,19.0%,14.3%,8.3%,0.5,9.0%,19.0%
2023 Berlin R16,L vs Sakkari,16,18,0.9,16.5%,18.6%,16,15,1.1,18.6%,17.4%,8.1%,10.5%,2.2,11.3%,5.2%
2023 Roland Garros R128,L vs Tauson,14,22,0.6,14.4%,22.7%,13,18,0.7,14.8%,20.5%,8.0%,6.8%,1.2,18.6%,15.5%
2023 Dubai R32,L vs Gauff,12,30,0.4,11.7%,29.1%,11,25,0.4,11.7%,26.6%,7.4%,4.3%,1.0,11.7%,11.7%
2023 Australian Open R64,L vs Pegula,19,41,0.5,13.5%,29.1%,17,36,0.5,13.4%,28.3%,7.9%,3.9%,1.0,14.9%,14.9%
2023 Australian Open R128,W vs Fruhvirtova,34,31,1.1,30.4%,27.7%,28,30,0.9,27.7%,29.7%,13.9%,13.9%,0.3,5.4%,17.0%
2022 US Open R64,L vs Pegula,18,24,0.8,14.9%,19.8%,18,23,0.8,16.4%,20.9%,7.3%,8.2%,1.3,12.4%,9.9%
2022 US Open R128,W vs Cocciaretto,22,23,1.0,20.0%,20.9%,20,18,1.1,19.8%,17.8%,14.9%,5.0%,0.7,8.2%,11.8%
2022 Cleveland F,L vs Samsonova,12,13,0.9,11.9%,12.9%,12,12,1.0,12.6%,12.6%,9.5%,2.1%,1.5,20.8%,13.9%
2022 Roland Garros R16,L vs Trevisan,19,44,0.4,12.0%,27.8%,19,39,0.5,12.6%,25.8%,3.3%,9.3%,0.7,12.7%,19.0%
2022 Strasbourg R32,W vs Gervais,21,22,1.0,16.9%,17.7%,20,22,0.9,18.3%,20.2%,12.8%,5.5%,0.5,10.5%,22.6%
2022 St. Petersburg QF,L vs Ostapenko,42,46,0.9,17.9%,19.7%,35,36,1.0,17.2%,17.7%,6.4%,10.8%,0.7,15.0%,21.4%
2022 Melbourne 2 F,L vs Anisimova,25,25,1.0,13.7%,13.7%,24,19,1.3,14.2%,11.2%,5.3%,8.9%,1.1,17.5%,16.4%
2021 Linz R16,L vs Halep,21,22,1.0,15.7%,16.4%,19,19,1.0,16.1%,16.1%,7.6%,8.5%,1.3,14.9%,11.9%
2021 Indian Wells R16,L vs Azarenka,23,21,1.1,18.4%,16.8%,23,16,1.4,20.5%,14.3%,8.9%,11.6%,1.7,17.6%,10.4%
Career (82 matches),,1723,2475,0.7,15.2%,21.8%,1558,2153,0.7,15.2%,21.0%,6.9%,6.6%,0.8,13.6%,16.9%
