Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 US Open R128,L vs Jovic,70% (7/10),25% (2/8),0/0,0/0,43% (3/7),3/5,0/1,57% (4/7),29% (2/7)
2024 US Open R128,L vs Boulter,64% (7/11),23% (3/13),1/2,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2024 Budapest F,L vs Shnaider,30% (3/10),63% (5/8),0/0,0/0,22% (2/9),2/4,0/1,- (0/0),- (0/0)
2023 US Open R128,L vs Linette,30% (3/10),100% (1/1),0/0,0/0,58% (7/12),2/4,1/2,- (0/0),- (0/0)
2023 Wimbledon R64,L vs Kvitova,40% (2/5),33% (2/6),0/0,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2023 Wimbledon R128,W vs Parrizas Diaz,75% (6/8),75% (6/8),2/2,1/1,82% (9/11),0/0,0/0,- (0/0),- (0/0)
2023 Berlin R16,L vs Sakkari,75% (3/4),0% (0/4),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2023 Roland Garros R128,L vs Tauson,20% (1/5),25% (1/4),0/0,0/0,45% (5/11),2/4,0/1,- (0/0),- (0/0)
2023 Dubai R32,L vs Gauff,50% (2/4),40% (2/5),0/0,0/0,45% (5/11),1/3,0/1,- (0/0),- (0/0)
2023 Australian Open R64,L vs Pegula,56% (5/9),43% (3/7),0/0,0/0,55% (6/11),2/4,1/2,33% (2/6),50% (3/6)
2023 Australian Open R128,W vs Fruhvirtova,67% (8/12),63% (5/8),2/2,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2022 US Open R64,L vs Pegula,56% (5/9),38% (3/8),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2022 US Open R128,W vs Cocciaretto,50% (7/14),63% (5/8),2/3,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2022 Cleveland F,L vs Samsonova,43% (3/7),50% (1/2),0/0,0/0,50% (5/10),2/4,1/2,- (0/0),- (0/0)
2022 Roland Garros R16,L vs Trevisan,60% (6/10),71% (5/7),0/1,0/0,57% (8/14),4/6,0/1,36% (4/11),55% (6/11)
2022 Strasbourg R32,W vs Gervais,86% (6/7),75% (6/8),2/4,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2022 St. Petersburg QF,L vs Ostapenko,77% (10/13),24% (5/21),1/3,0/0,33% (3/9),3/5,0/1,50% (3/6),33% (2/6)
2022 Melbourne 2 F,L vs Anisimova,63% (10/16),45% (5/11),1/1,0/0,64% (7/11),3/5,1/2,- (0/0),- (0/0)
2021 Linz R16,L vs Halep,55% (6/11),67% (2/3),0/0,0/0,0% (0/4),1/3,1/2,- (0/0),- (0/0)
2021 Indian Wells R16,L vs Azarenka,57% (4/7),38% (3/8),0/0,0/0,33% (3/9),1/3,0/1,- (0/0),- (0/0)
2025 (1 matches),,70.0%,25.0%,-,-,42.9%,60.0%,0.0%,57.1%,28.6%
2024 (2 matches),,47.6%,38.1%,50.0%,-,35.0%,33.3%,0.0%,-,-
2023 (8 matches),,52.6%,46.5%,100.0%,100.0%,50.7%,40.0%,25.0%,33.3%,50.0%
2022 (7 matches),,61.8%,46.2%,50.0%,66.7%,53.0%,54.5%,28.6%,41.2%,47.1%
2021 (12 matches),,58.9%,47.7%,78.6%,83.3%,46.9%,38.5%,36.4%,80.0%,50.0%
Career (212 matches),,56.5%,45.1%,57.7%,59.4%,50.7%,41.9%,39.0%,56.6%,46.9%
