Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,11,7,4,63.6%,15-11,57.7%,123-119,50.8%,1-1,50.0%,11,60.2%,41.8%,1.6%,5.3%,64.6%,60.2%,43.9%,54.4%,46.5%,50.5%,1.02,SF (2x)
2024,4,1,3,25.0%,3-7,30.0%,41-56,42.3%,0-0,-,4,55.1%,29.2%,5.8%,5.8%,61.5%,58.7%,40.2%,51.5%,42.3%,46.5%,0.87,R16 (Charleston 125)
2023,2,1,1,50.0%,2-2,50.0%,19-18,51.4%,0-0,-,2,52.6%,50.0%,0.6%,4.3%,70.6%,53.9%,47.9%,52.1%,46.7%,50.0%,0.98,R16 (Paris 125)
2022,1,0,1,0.0%,0-0,-,0-0,-,0-0,-,0,,,,,,,,,,,,R32 (Limoges 125)
2021,3,2,1,66.7%,4-3,57.1%,28-37,43.1%,1-0,100.0%,3,42.4%,41.9%,1.4%,3.7%,65.7%,52.1%,39.2%,47.7%,48.3%,48.0%,0.92,QF (Saint-Malo)
2016,6,2,4,33.3%,7-9,43.8%,75-81,48.1%,1-1,50.0%,1,50.0%,30.0%,3.9%,13.0%,54.5%,59.5%,42.9%,51.9%,43.9%,48.5%,0.91,R16 (2x)
2015,22,12,10,54.5%,28-27,50.9%,262-252,51.0%,3-3,50.0%,0,,,,,,,,,,,,SF (3x)
2014,33,23,10,69.7%,49-25,66.2%,373-300,55.4%,3-2,60.0%,1,-,-,2.2%,5.4%,67.7%,54.0%,33.3%,47.3%,44.8%,46.3%,0.85,W (2x)
2013,48,38,10,79.2%,79-28,73.8%,560-375,59.9%,4-1,80.0%,0,,,,,,,,,,,,W (5x)
2012,31,23,8,74.2%,50-24,67.6%,375-296,55.9%,5-3,62.5%,0,,,,,,,,,,,,W (3x)
2011,8,6,2,75.0%,14-4,77.8%,103-72,58.9%,2-1,66.7%,0,,,,,,,,,,,,W (Cagliari 10K)
2010,16,9,7,56.3%,20-17,54.1%,173-175,49.7%,3-2,60.0%,0,,,,,,,,,,,,SF (2x)
Career,185,124,61,67.0%,271-157,63.3%,2132-1781,54.5%,23-14,62.2%,22,55.5%,39.3%,2.4%,5.4%,64.5%,57.9%,42.4%,52.4%,45.7%,49.1%,0.96,
