Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2008 Canada F,L vs Nadal,13% (1/8),0% (0/1),0/2,44% (4/9),0% (0/4),0/0,0/0,0/2,0/0,0/1
2008 Canada SF,W vs Simon,38% (6/16),67% (4/6),1/3,29% (5/17),40% (2/5),3/4,1/2,3/3,0/0,2/2
2007 Madrid SF,L vs Federer,10% (1/10),0% (0/1),0/2,60% (6/10),67% (4/6),0/0,0/0,1/1,0/0,0/0
2006 Australian Open SF,L vs Federer,17% (3/18),33% (1/3),0/6,59% (10/17),40% (4/10),0/0,0/0,2/2,0/0,1/1
2004 Canada SF,L vs Roddick,30% (3/10),67% (2/3),0/0,9% (1/11),100% (1/1),1/1,1/1,0/0,1/1,0/0
2003 Halle F,L vs Federer,0% (0/8),- (0/0),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,0/1
2000 US Open QF,L vs Safin,23% (5/22),60% (3/5),0/4,38% (8/21),50% (4/8),1/2,0/2,1/1,0/0,1/1
1999 Tour Finals SF,L vs Sampras,0% (0/9),- (0/0),0/2,44% (4/9),25% (1/4),0/0,0/0,1/2,0/0,0/1
1999 Canada SF,L vs Johansson,15% (2/13),50% (1/2),0/3,38% (5/13),20% (1/5),0/0,0/0,1/2,0/0,1/1
2008 (2 matches),,29.2%,57.1%,20.0%,34.6%,22.2%,75.0%,50.0%,60.0%,-,66.7%
2007 (1 matches),,10.0%,0.0%,0.0%,60.0%,66.7%,-,-,100.0%,-,-
2006 (1 matches),,16.7%,33.3%,0.0%,58.8%,40.0%,-,-,100.0%,-,100.0%
2004 (1 matches),,30.0%,66.7%,-,9.1%,100.0%,100.0%,100.0%,-,100.0%,-
2003 (1 matches),,0.0%,-,0.0%,62.5%,20.0%,-,-,50.0%,-,0.0%
Career (9 matches),,18.4%,52.4%,4.0%,41.7%,37.5%,71.4%,40.0%,66.7%,100.0%,62.5%
