Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,26,16,10,61.5%,12,6,6,50.0%,1996,2008,SF,26,1.03,8.3%,5.8%,51.4%,73.5%,46.6%,60.5%,40.7%,58.0%,45.6%
Roland Garros,11,Clay,20,9,11,45.0%,5,4,1,80.0%,1997,2009,R16,19,0.97,8.2%,5.4%,51.6%,72.9%,45.8%,59.8%,38.9%,63.5%,35.3%
Wimbledon,13,Grass,31,18,13,58.1%,16,8,8,50.0%,1997,2010,QF,31,1.06,9.1%,4.4%,57.2%,76.1%,48.2%,64.1%,37.9%,56.6%,38.1%
US Open,11,Hard,28,17,11,60.7%,11,7,4,63.6%,1998,2009,QF,28,1.04,9.0%,5.1%,51.7%,75.8%,48.9%,62.8%,38.8%,67.4%,42.0%
Olympics,3,,7,4,3,57.1%,1,0,1,0.0%,2000,2008,R16,3,1.15,10.8%,3.2%,51.8%,80.9%,49.5%,65.8%,39.2%,66.7%,38.1%
Davis Cup,9,,21,10,11,47.6%,16,6,10,37.5%,1998,2009,,0,,,,,,,,,,
Halle,14,Grass,38,25,13,65.8%,13,4,9,30.8%,1996,2010,W,38,1.15,11.4%,5.6%,55.2%,79.9%,50.9%,66.9%,38.0%,62.7%,44.2%
Miami Masters,12,Hard,28,16,12,57.1%,10,9,1,90.0%,1997,2009,QF,28,0.99,8.0%,4.2%,50.8%,72.8%,52.6%,62.9%,36.8%,58.8%,44.5%
Indian Wells Masters,11,Hard,23,12,11,52.2%,7,3,4,42.9%,1998,2009,QF,23,1.05,6.4%,5.1%,50.2%,73.4%,51.4%,62.4%,39.5%,60.3%,45.6%
Canada Masters,10,Hard,30,20,10,66.7%,12,9,3,75.0%,1998,2009,F,30,1.05,8.7%,4.6%,52.5%,75.9%,50.4%,63.8%,38.1%,67.0%,39.7%
Hamburg Masters,10,Clay,18,8,10,44.4%,3,2,1,66.7%,1996,2008,QF,18,0.95,6.9%,4.6%,51.1%,72.1%,43.9%,58.3%,39.6%,63.0%,48.3%
Cincinnati Masters,9,Hard,17,8,9,47.1%,5,4,1,80.0%,1998,2009,R16,17,1.00,11.2%,5.6%,50.7%,78.4%,47.3%,63.1%,37.0%,57.8%,40.9%
