Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
21-Jul-2008,Canada Masters,Hard,F,37,2,(2) Rafael Nadal [ESP] d. Kiefer,6-3 6-2,0.60,13.7%,9.8%,47.1%,83.3%,29.6%,0/4,1:30
22-May-2006,Dusseldorf,Clay,F,13,4,Ivan Ljubicic [CRO] d. Kiefer,6-4 6-4,,,,,,,,
24-Oct-2005,St. Petersburg,Carpet,F,29,15,(2) Thomas Johansson [SWE] d. (5) Kiefer,6-4 6-2,0.78,9.2%,3.1%,55.4%,61.1%,55.2%,9/12,1:35
19-Jul-2004,Indianapolis,Hard,F,30,2,(1) Andy Roddick [USA] d. (12) Kiefer,6-2 6-3,0.59,4.1%,6.1%,49.0%,70.8%,52.0%,4/7,0:59
09-Jun-2003,Halle,Grass,F,73,5,(1) Roger Federer [SUI] d. Kiefer,6-1 6-3,0.44,6.0%,2.0%,54.0%,55.6%,43.5%,1/5,1:09
10-Jun-2002,Halle,Grass,F,66,6,(1) Yevgeny Kafelnikov [RUS] d. Kiefer,2-6 6-4 6-4,0.88,17.9%,4.8%,50.0%,78.6%,52.4%,3/5,1:52
01-Oct-2001,Moscow,Carpet,F,39,6,(1) Yevgeny Kafelnikov [RUS] d. Kiefer,6-4 7-5,0.69,5.3%,3.9%,46.1%,68.6%,51.2%,4/7,1:44
02-Oct-2000,Hong Kong,Hard,F,13,15,(3) Kiefer d. (4) Mark Philippoussis [AUS],7-6(4) 2-6 6-2,0.85,11.8%,5.9%,59.8%,72.1%,56.1%,8/10,2:11
11-Oct-1999,Vienna,Hard,F,11,7,(5) Greg Rusedski [GBR] d. (7) Kiefer,6-7(5) 2-6 6-3 7-5 6-4,0.83,2.2%,3.3%,61.7%,64.6%,54.3%,17/22,3:41
18-May-1998,Dusseldorf,Clay,F,24,2,Kiefer d. Petr Korda [CZE],7-5 6-3,1.23,8.3%,2.8%,54.2%,71.8%,54.5%,3/5,1:23
