Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2008 Canada F,L vs Nadal,0.88,0.53,40.8,2.3,22.2%,55.6%,4.2%,54.2%,28.6%,25.0%
2008 Canada SF,W vs Simon,1.09,1.10,90.0,4.7,12.5%,64.1%,7.0%,64.9%,33.3%,38.8%
2007 Madrid SF,L vs Federer,0.83,0.44,48.4,2.1,2.7%,56.8%,8.6%,68.6%,22.2%,16.7%
2006 Australian Open SF,L vs Federer,1.02,0.69,32.8,2.2,12.9%,59.7%,10.0%,50.0%,26.8%,34.0%
2004 Canada SF,L vs Roddick,1.27,1.44,52.7,2.6,16.7%,66.7%,5.9%,70.6%,22.6%,50.0%
2003 Halle F,L vs Federer,0.95,0.42,33.9,2.2,11.5%,53.8%,0.0%,45.8%,17.4%,27.3%
2000 US Open QF,L vs Safin,1.03,0.79,49.6,3.4,4.8%,65.5%,12.2%,56.1%,28.8%,31.0%
1999 Tour Finals SF,L vs Sampras,0.95,0.36,34.5,2.1,8.6%,60.0%,3.0%,54.5%,26.1%,5.0%
1999 Canada SF,L vs Johansson,1.07,0.69,53.6,5.1,9.8%,56.1%,5.7%,57.1%,31.6%,24.2%
2008 (2 matches),,1.02,0.88,74.7,3.0,15.4%,61.5%,6.2%,61.7%,31.8%,34.2%
2007 (1 matches),,0.83,0.44,48.4,2.1,2.7%,56.8%,8.6%,68.6%,22.2%,16.7%
2006 (1 matches),,1.02,0.69,32.8,2.2,12.9%,59.7%,10.0%,50.0%,26.8%,34.0%
2004 (1 matches),,1.27,1.44,52.7,2.6,16.7%,66.7%,5.9%,70.6%,22.6%,50.0%
2003 (1 matches),,0.95,0.42,33.9,2.2,11.5%,53.8%,0.0%,45.8%,17.4%,27.3%
Career (9 matches),,1.03,0.73,51.1,2.7,10.4%,60.9%,7.6%,58.1%,27.5%,30.2%
