Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2008 Canada Masters F,L vs Nadal,15,30,0.5,14.6%,29.1%,8,25,0.3,9.1%,28.4%,6.8%,2.3%,0.9,13.6%,14.6%
2008 Canada Masters SF,W vs Simon,46,66,0.7,20.3%,29.1%,34,62,0.5,16.6%,30.2%,11.2%,5.4%,0.6,8.8%,13.7%
2007 Madrid Masters SF,L vs Federer,20,19,1.1,16.3%,15.4%,16,16,1.0,15.1%,15.1%,10.4%,4.7%,1.9,22.0%,11.4%
2006 Australian Open SF,L vs Federer,29,52,0.6,12.7%,22.8%,15,45,0.3,7.7%,23.1%,6.2%,1.5%,1.1,16.7%,14.9%
2004 Canada Masters SF,L vs Roddick,19,20,1.0,14.7%,15.5%,11,16,0.7,10.2%,14.8%,6.5%,3.7%,0.9,16.3%,17.8%
2003 Halle F,L vs Federer,9,13,0.7,9.5%,13.7%,6,12,0.5,6.9%,13.8%,5.7%,1.1%,1.8,25.3%,13.7%
2000 US Open QF,L vs Safin,53,42,1.3,18.5%,14.7%,39,35,1.1,15.7%,14.1%,9.7%,5.6%,1.0,15.0%,14.3%
1999 Tour Finals SF,L vs Sampras,13,24,0.5,11.7%,21.6%,9,18,0.5,10.5%,20.9%,5.8%,4.7%,1.7,22.5%,13.5%
1999 Canada Masters SF,L vs Johansson,16,36,0.4,10.9%,24.5%,10,32,0.3,7.8%,25.0%,4.7%,3.1%,0.9,19.7%,21.8%
Career (9 matches),,220,302,0.7,15.2%,20.8%,148,261,0.6,11.8%,20.9%,7.9%,3.8%,1.1,16.6%,15.0%
