Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R32,L vs Andreeva,17,45,0.4,13.5%,35.7%,17,42,0.4,14.3%,35.3%,10.1%,4.2%,0.5,8.7%,16.7%
2025 Montreal R128,L vs Raducanu,15,33,0.5,12.3%,27.0%,13,26,0.5,12.0%,24.1%,5.6%,6.5%,0.7,5.7%,8.2%
2025 s Hertogenbosch F,L vs Mertens,21,36,0.6,14.9%,25.5%,20,29,0.7,15.5%,22.5%,7.8%,7.8%,1.2,14.9%,12.8%
2025 s Hertogenbosch QF,W vs Andreescu,24,18,1.3,22.6%,17.0%,21,15,1.4,23.1%,16.5%,12.1%,11.0%,0.5,9.4%,18.9%
2025 s Hertogenbosch R32,W vs Van Den Broek,16,16,1.0,18.4%,18.4%,13,14,0.9,16.5%,17.7%,8.9%,6.3%,0.5,9.2%,19.5%
2025 Australian Open R64,L vs Keys,20,35,0.6,9.3%,16.4%,16,31,0.5,8.0%,15.4%,4.5%,3.0%,0.9,18.2%,20.1%
2024 US Open R32,L vs Badosa,29,41,0.7,14.5%,20.5%,27,38,0.7,15.1%,21.2%,6.1%,8.4%,1.2,15.5%,13.0%
2024 US Open R64,W vs Krejcikova,28,15,1.9,20.6%,11.0%,20,12,1.7,17.9%,10.7%,11.6%,5.4%,1.1,19.9%,17.6%
2024 US Open R128,W vs Grabher,17,18,0.9,16.8%,17.8%,16,12,1.3,17.8%,13.3%,7.8%,3.3%,0.4,10.9%,24.8%
2024 Wimbledon R128,L vs Rybakina,11,25,0.4,10.2%,23.1%,9,18,0.5,9.8%,19.6%,4.3%,5.4%,0.9,14.8%,16.7%
2023 Cluj Napoca F,L vs Korpatsch,17,30,0.6,13.5%,23.8%,16,27,0.6,13.6%,22.9%,9.3%,4.2%,0.9,12.7%,14.3%
2023 US Open R128,L vs Pliskova,11,22,0.5,9.8%,19.6%,8,16,0.5,9.4%,18.8%,5.9%,2.4%,1.1,18.8%,17.9%
2023 Auckland R32,W vs Routliffe,32,32,1.0,17.0%,17.0%,23,25,0.9,13.8%,15.0%,9.6%,4.2%,0.5,11.2%,22.9%
2022 US Open R64,L vs Gauff,16,33,0.5,11.9%,24.4%,15,26,0.6,13.3%,23.0%,7.1%,5.3%,0.8,14.1%,18.5%
2022 US Open R128,W vs Saville,8,26,0.3,11.6%,37.7%,8,22,0.4,12.9%,35.5%,9.7%,3.2%,0.5,8.7%,18.8%
2022 Wimbledon R128,L vs Gauff,21,56,0.4,10.3%,27.5%,20,46,0.4,11.0%,25.3%,6.6%,3.3%,0.8,10.3%,12.7%
2022 Rome R32,L vs Swiatek,3,26,0.1,3.5%,30.6%,2,23,0.1,2.6%,29.5%,1.3%,1.3%,0.7,17.6%,25.9%
2022 Dubai R16,L vs Halep,6,30,0.2,6.0%,30.0%,6,29,0.2,6.6%,31.9%,3.3%,3.3%,0.8,12.0%,15.0%
2022 Melbourne 1 R16,L vs Halep,10,22,0.5,12.2%,26.8%,10,18,0.6,13.7%,24.7%,9.6%,4.1%,2.1,18.3%,8.5%
2021 Cluj-Napoca 2 R32,L vs Halep,11,20,0.6,10.9%,19.8%,11,14,0.8,12.6%,16.1%,8.0%,3.4%,1.7,18.8%,10.9%
Career (29 matches),,530,906,0.6,13.8%,23.6%,475,759,0.6,13.8%,22.1%,7.8%,5.6%,0.8,13.0%,15.9%
