Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
24-Nov-2025,W75 Trnava,Hard,F,101,325,Ruse d. Lucie Havlickova [CZE],5-7 6-4 6-0,1.33,4.2%,5.3%,64.2%,65.6%,50.0%,3/8,2:14
09-Jun-2025,s Hertogenbosch,Grass,F,80,25,(3) Elise Mertens [BEL] d. (Q) Ruse,6-3 7-6(4),0.85,1.7%,11.7%,55.0%,69.7%,40.7%,1/4,1:57
16-Oct-2023,Cluj Napoca,Hard,F,188,105,Tamara Korpatsch [GER] d. (WC) Ruse,6-3 6-4,0.83,1.8%,5.4%,64.3%,50.0%,30.0%,4/10,1:52
19-Jul-2021,Palermo,Clay,F,137,44,(1) Danielle Collins [USA] d. (Q) Ruse,6-4 6-2,0.80,4.2%,5.6%,54.2%,59.0%,36.4%,11/16,1:50
05-Jul-2021,Hamburg,Clay,F,198,130,(Q) Ruse d. Andrea Petkovic [GER],7-6(6) 6-4,1.07,3.6%,3.6%,53.0%,59.1%,53.8%,4/7,2:12
04-Mar-2019,W25 Yokohama,Hard,F,253,243,Greet Minnen [BEL] d. Ruse,6-4 6-1,,,,,,,,
07-Aug-2017,Arad $15K,Clay,F,278,464,(1) Ruse d. (2) Nina Potocnik [SLO],6-4 6-1,,,,,,,,
31-Jul-2017,Bad Saulgau $25K,Clay,F,283,448,Ruse d. (Q) Chi Chi Scholl [USA],6-1 6-2,,,,,,,,
17-Oct-2016,Joue Les Tours $50K,Hard,F,334,153,(2) Maryna Zanevska [BEL] d. Ruse,6-3 6-3,,,,,,,,
28-Mar-2016,Hammamet $10K,Clay,F,421,398,(4) Ruse d. (2) Julia Grabher [AUT],6-4 6-1,,,,,,,,
