Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Australian Open R32,L vs Andreeva,0.0%,-,13.5%,58.8%,7.3%,9.7%,14.3%,6.6%,15.4%,1.4%,0.0%,37,27
2025 Montreal R128,L vs Raducanu,0.0%,-,6.6%,50.0%,13.4%,35.3%,0.0%,12.7%,22.2%,2.1%,50.0%,112,122
2025 s Hertogenbosch F,L vs Mertens,0.0%,-,12.1%,82.4%,14.5%,27.3%,0.0%,14.0%,38.9%,2.0%,20.0%,51,57
2025 s Hertogenbosch QF,W vs Andreescu,0.0%,-,6.6%,71.4%,27.5%,54.5%,100.0%,21.3%,25.0%,2.0%,33.3%,121,103
2025 s Hertogenbosch R32,W vs Van Den Broek,0.0%,-,5.4%,80.0%,12.1%,11.1%,0.0%,16.2%,28.6%,0.9%,0.0%,153,145
2025 Australian Open R64,L vs Keys,0.0%,-,7.5%,62.5%,10.3%,13.5%,0.0%,8.5%,62.5%,0.0%,-,-22,6
2024 Wimbledon R128,L vs Rybakina,0.0%,-,4.6%,40.0%,12.5%,26.7%,0.0%,18.2%,50.0%,1.9%,0.0%,3,28
2023 Cluj Napoca F,L vs Korpatsch,0.0%,-,10.3%,92.3%,7.8%,11.8%,100.0%,6.6%,19.0%,2.0%,50.0%,-7,-20
2023 Auckland R32,W vs Routliffe,0.0%,-,3.7%,85.7%,21.7%,29.2%,0.0%,14.3%,55.6%,0.9%,50.0%,46,84
2022 Rome R32,L vs Swiatek,0.0%,-,0.0%,0.0%,4.9%,5.9%,0.0%,1.7%,0.0%,0.8%,0.0%,-1,-11
2022 Dubai R16,L vs Halep,0.0%,-,3.0%,33.3%,14.8%,28.6%,0.0%,6.7%,18.2%,0.0%,-,131,69
2022 Melbourne R16,L vs Halep,0.0%,-,4.9%,50.0%,14.0%,25.0%,0.0%,6.1%,25.0%,0.8%,0.0%,71,52
2021 Cluj Napoca R32,L vs Halep,0.0%,-,3.0%,33.3%,13.0%,33.3%,0.0%,11.9%,66.7%,1.2%,50.0%,-18,-10
2021 Chicago R16,L vs Svitolina,0.0%,-,4.0%,16.7%,13.6%,31.8%,0.0%,9.6%,19.4%,1.4%,50.0%,94,77
2021 Palermo F,L vs Collins,0.0%,-,2.3%,66.7%,8.8%,15.8%,0.0%,15.3%,36.4%,2.4%,0.0%,40,49
2021 Hamburg F,W vs Petkovic,0.0%,-,4.8%,87.5%,17.9%,23.1%,0.0%,7.0%,32.0%,2.0%,50.0%,87,50
2020 Roland Garros Q1,L vs Kan,0.0%,-,12.7%,87.5%,27.1%,35.3%,25.0%,23.3%,40.0%,1.6%,100.0%,168,120
2020 Australian Open Q2,L vs Parrizas Diaz,0.0%,-,5.7%,88.9%,16.0%,33.3%,0.0%,17.2%,38.9%,0.0%,-,53,29
2019 Wimbledon R128,L vs Goerges,0.0%,-,4.0%,60.0%,10.8%,16.7%,0.0%,7.1%,20.0%,0.8%,0.0%,65,113
2019 ITF Dothan QF,W vs Arconada,0.0%,-,3.7%,100.0%,13.2%,22.7%,0.0%,17.8%,50.0%,0.5%,0.0%,39,12
Last 52 Weeks (5 matches),,0.0%,-,9.2%,68.5%,13.7%,24.4%,18.2%,12.5%,24.7%,1.7%,23.5%,81,79
Career (22 matches),,0.0%,-,6.4%,70.4%,13.2%,22.2%,17.4%,11.3%,30.7%,1.3%,37.9%,57,50
