Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
17-Mar-2026,Miami,Hard,R64,73,18,(15) Madison Keys [USA] d. Ruse,6-0 6-3,0.53,0.0%,7.4%,70.4%,55.3%,31.3%,5/9,1:07
17-Mar-2026,Miami,Hard,R128,73,55,Ruse d. Antonia Ruzic [CRO],7-5 7-6(3),1.27,9.1%,5.2%,57.1%,68.2%,57.6%,7/10,2:06
09-Mar-2026,Austin 125 1,Hard,R32,74,106,(WC) Paula Badosa [ESP] d. Ruse,2-6 6-2 7-5,0.92,2.9%,6.7%,50.5%,66.0%,40.4%,10/16,2:23
04-Mar-2026,Indian Wells,Hard,R128,74,85,Ajla Tomljanovic [AUS] d. Ruse,7-5 6-2,0.66,3.1%,6.2%,43.1%,57.1%,37.8%,5/11,1:30
15-Feb-2026,Dubai,Hard,R64,80,19,(14) Emma Navarro [USA] d. (Q) Ruse,6-4 7-5,0.83,6.5%,11.3%,59.7%,56.8%,52.0%,5/8,1:47
15-Feb-2026,Dubai,Hard,Q2,80,58,(12) Ruse d. (4) Peyton Stearns [USA],6-2 4-6 6-4,1.18,8.2%,9.6%,54.8%,67.5%,51.5%,3/8,1:57
15-Feb-2026,Dubai,Hard,Q1,80,101,(12) Ruse d. Yuliia Starodubtseva [UKR],6-2 6-7(3) 6-1,1.35,10.6%,8.2%,49.4%,76.2%,55.8%,1/3,2:24
01-Feb-2026,Cluj-Napoca,Hard,R32,72,114,Rebeka Masarova [ESP] d. Ruse,6-1 4-6 6-2,0.87,1.4%,4.1%,55.4%,73.2%,42.4%,5/9,2:05
19-Jan-2026,Australian Open,Hard,R32,79,7,(8) Mirra Andreeva [RUS] d. Ruse,6-3 6-4,0.74,0.0%,4.8%,61.3%,63.2%,33.3%,3/7,1:35
19-Jan-2026,Australian Open,Hard,R64,79,78,Ruse d. Ajla Tomljanovic [AUS],6-4 6-4,1.51,5.5%,1.8%,58.2%,81.3%,56.5%,0/1,1:29
19-Jan-2026,Australian Open,Hard,R128,79,28,Ruse d. (26) Dayana Yastremska [UKR],6-4 7-5,1.24,1.6%,7.8%,59.4%,78.9%,38.5%,3/6,1:48
12-Jan-2026,Adelaide,Hard,R32,79,33,Anna Kalinskaya [RUS] d. (Q) Ruse,6-0 6-3,0.69,0.0%,13.3%,60.0%,40.7%,22.2%,3/10,1:15
12-Jan-2026,Adelaide,Hard,Q2,79,46,(12) Ruse d. (5) Katerina Siniakova [CZE],3-6 6-3 6-2,1.06,2.2%,4.4%,61.1%,61.8%,60.0%,0/2,1:57
12-Jan-2026,Adelaide,Hard,Q1,79,270,(12) Ruse d. Katie Swan [GBR],6-7(5) 6-2 6-3,1.43,2.4%,7.1%,56.0%,91.5%,56.8%,1/1,2:15
04-Jan-2026,Brisbane,Hard,R64,85,28,Sofia Kenin [USA] d. (Q) Ruse,6-4 4-6 6-3,1.03,12.0%,6.5%,59.8%,69.1%,40.5%,4/10,2:17
04-Jan-2026,Brisbane,Hard,Q2,85,110,(6) Ruse d. (11) Zeynep Sonmez [TUR],3-6 6-4 6-0,1.16,4.3%,10.0%,61.4%,72.1%,37.0%,3/7,1:40
04-Jan-2026,Brisbane,Hard,Q1,85,547,(6) Ruse d. (WC) Alana Subasic [AUS],6-1 6-0,1.93,15.9%,4.5%,56.8%,84.0%,42.1%,7/7,0:53
24-Nov-2025,W75 Trnava,Hard,F,101,325,Ruse d. Lucie Havlickova [CZE],5-7 6-4 6-0,1.33,4.2%,5.3%,64.2%,65.6%,50.0%,3/8,2:14
24-Nov-2025,W75 Trnava,Hard,QF,101,267,Ruse d. Anastasiya Soboleva [UKR],6-3 6-1,1.74,12.5%,4.2%,64.6%,71.0%,58.8%,3/4,1:16
24-Nov-2025,W75 Trnava,Hard,R16,101,225,Ruse d. Camilla Rosatello [ITA],6-3 6-2,1.86,10.0%,4.0%,68.0%,88.2%,56.3%,2/2,1:11
24-Nov-2025,W75 Trnava,Hard,R32,101,522,Ruse d. Julie Pastikova [CZE],6-4 6-7(6) 6-2,1.15,3.5%,4.3%,65.2%,65.3%,42.5%,12/16,3:03
