Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Australian Open R32,L vs Andreeva,40% (4/10),50% (2/4),2/4,44% (4/9),0% (0/4),0/2,0/0,2/2,0/0,1/1
2025 Montreal R128,L vs Raducanu,33% (3/9),67% (2/3),2/5,78% (7/9),29% (2/7),1/2,0/0,0/0,0/0,0/0
2025 s Hertogenbosch F,L vs Mertens,36% (4/11),50% (2/4),1/3,40% (4/10),25% (1/4),2/2,0/0,0/0,0/0,0/0
2025 s Hertogenbosch QF,W vs Andreescu,56% (5/9),80% (4/5),0/1,11% (1/9),0% (0/1),3/4,2/3,0/0,1/1,0/0
2025 Australian Open R64,L vs Keys,31% (5/16),100% (5/5),0/3,38% (6/16),33% (2/6),4/5,1/1,1/2,0/0,1/2
2024 US Open R64,W vs Krejcikova,55% (6/11),67% (4/6),1/2,27% (3/11),33% (1/3),2/2,0/1,1/1,0/0,0/0
2024 US Open R128,W vs Grabher,56% (5/9),80% (4/5),1/1,22% (2/9),50% (1/2),4/4,2/2,0/0,1/1,0/0
2024 Wimbledon R128,L vs Rybakina,13% (1/8),100% (1/1),0/4,75% (6/8),17% (1/6),1/1,0/0,0/1,0/0,0/1
2023 Cluj Napoca F,L vs Korpatsch,50% (5/10),80% (4/5),2/6,78% (7/9),14% (1/7),2/4,0/0,1/1,0/0,1/1
2023 US Open R128,L vs Pliskova,22% (2/9),50% (1/2),1/4,63% (5/8),20% (1/5),0/1,0/0,1/1,0/0,1/1
2023 Auckland R32,W vs Routliffe,64% (9/14),67% (6/9),2/4,36% (5/14),20% (1/5),2/4,0/1,0/0,0/1,0/0
2022 US Open R64,L vs Gauff,30% (3/10),67% (2/3),0/3,50% (5/10),20% (1/5),1/2,0/1,1/2,0/0,1/1
2022 Wimbledon R128,L vs Gauff,27% (4/15),100% (4/4),1/4,57% (8/14),50% (4/8),4/4,1/1,1/1,0/0,0/0
2022 Rome R32,L vs Swiatek,29% (2/7),100% (2/2),2/5,100% (8/8),13% (1/8),0/2,0/0,0/2,0/0,0/1
2022 Dubai R16,L vs Halep,13% (1/8),100% (1/1),1/3,56% (5/9),0% (0/5),1/1,0/0,0/2,0/0,0/1
2022 Melbourne 1 R16,L vs Halep,29% (2/7),100% (2/2),2/6,88% (7/8),0% (0/7),0/2,0/0,0/1,0/0,0/1
2021 Cluj-Napoca 2 R32,L vs Halep,13% (1/8),0% (0/1),0/4,71% (5/7),20% (1/5),0/0,0/0,1/1,0/0,0/0
2021 Chicago 2 R16,L vs Svitolina,22% (2/9),50% (1/2),0/3,67% (6/9),33% (2/6),0/1,0/0,1/2,0/0,1/1
2021 US Open R128,L vs Vondrousova,44% (4/9),75% (3/4),0/5,78% (7/9),0% (0/7),1/3,0/2,0/2,0/0,0/1
2021 Palermo F,L vs Collins,44% (4/9),50% (2/4),1/3,89% (8/9),38% (3/8),1/2,0/0,0/2,0/0,0/1
2026 (1 matches),,40.0%,50.0%,50.0%,44.4%,0.0%,0.0%,-,100.0%,-,100.0%
2025 (4 matches),,37.8%,76.5%,25.0%,40.9%,27.8%,76.9%,75.0%,50.0%,100.0%,50.0%
2024 (3 matches),,42.9%,75.0%,28.6%,39.3%,27.3%,100.0%,66.7%,50.0%,100.0%,0.0%
2023 (3 matches),,48.5%,68.8%,35.7%,54.8%,17.6%,44.4%,0.0%,100.0%,0.0%,100.0%
2022 (5 matches),,25.5%,91.7%,28.6%,67.3%,18.2%,54.5%,50.0%,25.0%,-,25.0%
Career (129 matches),,55.3%,80.9%,44.7%,49.8%,23.0%,65.5%,64.8%,48.7%,71.2%,42.2%
