Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Australian Open R32,L vs Andreeva,0.95,0.71,53.0,2.4,0.0%,57.6%,0.0%,44.8%,38.2%,33.3%
2025 Montreal R128,L vs Raducanu,0.95,0.73,56.2,2.5,6.9%,48.3%,0.0%,42.3%,44.1%,39.4%
2025 s Hertogenbosch F,L vs Mertens,0.91,0.78,58.9,3.1,3.0%,66.7%,0.0%,44.4%,31.0%,43.6%
2025 s Hertogenbosch QF,W vs Andreescu,1.64,2.74,29.3,2.1,8.0%,68.0%,4.0%,72.0%,50.0%,50.0%
2025 Australian Open R64,L vs Keys,0.93,0.83,71.3,4.1,3.3%,55.0%,3.6%,55.4%,46.2%,32.6%
2024 US Open R64,W vs Krejcikova,1.00,1.43,51.2,2.0,21.9%,68.8%,3.3%,63.3%,51.3%,45.7%
2024 US Open R128,W vs Grabher,1.20,1.69,42.5,2.0,0.0%,69.0%,4.2%,62.5%,38.5%,59.1%
2024 Wimbledon R128,L vs Rybakina,0.98,0.55,40.5,2.9,5.9%,52.9%,0.0%,42.4%,31.8%,26.3%
2023 Cluj Napoca F,L vs Korpatsch,0.84,0.70,48.6,3.4,3.4%,41.4%,0.0%,44.4%,45.9%,48.5%
2023 US Open R128,L vs Pliskova,0.95,0.63,45.3,2.0,0.0%,39.3%,12.0%,64.0%,29.0%,35.7%
2023 Auckland R32,W vs Routliffe,0.93,1.20,73.2,2.0,17.4%,71.7%,2.5%,52.5%,54.7%,40.8%
2022 US Open R64,L vs Gauff,0.98,0.74,58.0,2.1,2.9%,50.0%,0.0%,51.6%,44.7%,28.1%
2022 Wimbledon R128,L vs Gauff,0.91,0.83,89.6,5.2,1.7%,46.7%,0.0%,69.0%,36.4%,40.5%
2022 Rome R32,L vs Swiatek,0.92,0.52,33.2,2.1,4.0%,36.0%,0.0%,30.4%,47.6%,25.0%
2022 Dubai R16,L vs Halep,0.87,0.59,40.6,2.1,0.0%,60.0%,0.0%,29.2%,38.5%,36.0%
2022 Melbourne 1 R16,L vs Halep,0.93,0.54,37.1,2.1,0.0%,23.8%,0.0%,35.0%,40.9%,42.1%
2021 Cluj-Napoca 2 R32,L vs Halep,0.97,0.51,38.3,2.2,0.0%,51.9%,0.0%,41.7%,23.1%,33.3%
2021 Chicago 2 R16,L vs Svitolina,1.02,0.71,50.6,2.2,6.5%,47.8%,2.4%,52.4%,36.4%,32.1%
2021 US Open R128,L vs Vondrousova,1.01,0.70,42.4,3.9,0.0%,48.5%,0.0%,29.0%,37.9%,46.4%
2021 Palermo F,L vs Collins,0.95,0.76,57.7,3.0,8.3%,44.4%,0.0%,52.8%,35.5%,46.7%
2026 (1 matches),,0.95,0.71,53.0,2.4,0.0%,57.6%,0.0%,44.8%,38.2%,33.3%
2025 (4 matches),,1.06,1.01,57.5,2.8,4.8%,58.5%,2.2%,53.7%,42.4%,40.3%
2024 (3 matches),,1.05,1.13,45.3,2.2,9.5%,63.2%,2.3%,55.2%,42.5%,44.7%
2023 (3 matches),,0.91,0.86,58.6,2.3,8.7%,54.4%,4.3%,53.3%,45.5%,41.8%
2022 (5 matches),,0.92,0.67,59.5,2.4,1.8%,44.8%,0.0%,49.4%,41.1%,35.1%
Career (129 matches),,1.02,1.08,56.4,2.5,2.4%,55.3%,1.5%,54.2%,47.5%,48.3%
