Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,3,7,30.0%,8-14,36.4%,90-122,42.5%,1-0,100.0%,10,59.8%,25.7%,4.5%,6.6%,58.2%,65.3%,42.3%,55.7%,40.6%,47.8%,0.92,R32 (3x)
2025,28,13,15,46.4%,30-32,48.4%,297-291,50.5%,2-7,22.2%,28,64.6%,37.1%,4.4%,7.4%,56.8%,65.0%,42.8%,55.4%,44.0%,49.6%,0.99,F (s Hertogenbosch)
2024,12,5,7,41.7%,14-16,46.7%,139-143,49.3%,1-2,33.3%,12,63.8%,35.5%,4.2%,6.4%,56.9%,64.6%,44.4%,55.9%,43.8%,49.7%,0.99,QF (Rouen)
2023,16,8,8,50.0%,19-19,50.0%,170-170,50.0%,3-0,100.0%,16,60.8%,38.6%,3.4%,5.5%,60.2%,64.0%,44.2%,56.1%,46.2%,50.9%,1.05,F (Cluj Napoca)
2022,28,9,19,32.1%,24-43,35.8%,278-348,44.4%,4-3,57.1%,28,54.3%,34.2%,3.5%,8.3%,55.2%,61.1%,40.8%,52.0%,43.4%,47.8%,0.90,R16 (5x)
2021,17,11,6,64.7%,22-16,57.9%,184-178,50.8%,3-2,60.0%,17,57.1%,44.4%,3.1%,6.2%,52.3%,61.7%,42.7%,52.7%,48.3%,50.5%,1.02,W (Hamburg)
2020,2,0,2,0.0%,0-4,0.0%,14-25,35.9%,0-1,0.0%,2,36.8%,31.6%,6.2%,13.8%,53.8%,62.9%,21.7%,43.8%,44.4%,44.1%,0.79,
2019,6,2,4,33.3%,6-9,40.0%,69-77,47.3%,1-2,33.3%,6,60.6%,34.7%,3.7%,8.3%,57.9%,64.1%,39.7%,53.8%,42.6%,48.5%,0.92,QF (Nottingham)
2018,5,1,4,20.0%,5-9,35.7%,55-70,44.0%,0-0,-,5,59.7%,28.6%,2.4%,7.7%,58.3%,62.8%,40.5%,53.5%,41.6%,47.3%,0.89,R16 (Prague)
2017,2,1,1,50.0%,2-2,50.0%,19-15,55.9%,0-0,-,2,75.0%,38.9%,1.0%,5.8%,67.0%,65.2%,52.9%,61.2%,44.6%,52.2%,1.15,R16 (Bucharest)
2016,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,60.0%,11.1%,0.0%,4.9%,59.3%,58.3%,48.5%,54.3%,32.7%,45.6%,0.72,R32 (Bucharest)
Career,127,53,74,41.7%,130-166,43.9%,1322-1451,47.7%,15-17,46.9%,127,59.6%,35.8%,3.7%,7.2%,56.5%,63.3%,42.1%,54.1%,44.2%,49.1%,0.96,
