Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami Masters QF,L vs Sinner,14,19,0.7,14.6%,19.8%,10,18,0.6,13.2%,23.7%,3.9%,0.0%,2.4,37.5%,15.6%
2026 Miami Masters R32,W vs Mensik,27,21,1.3,11.7%,9.1%,21,18,1.2,10.7%,9.2%,8.2%,2.6%,1.5,26.4%,17.7%
2026 Acapulco F,L vs Cobolli,20,25,0.8,12.8%,16.0%,14,24,0.6,10.2%,17.5%,5.1%,5.1%,1.3,21.2%,16.7%
2026 Australian Open R32,L vs De Minaur,23,43,0.5,11.6%,21.7%,17,42,0.4,9.6%,23.7%,6.2%,1.7%,1.1,15.7%,14.6%
2026 Brisbane R16,L vs Medvedev,17,15,1.1,18.9%,16.7%,14,15,0.9,19.2%,20.5%,8.2%,2.7%,2.1,37.8%,17.8%
2025 Roland Garros QF,L vs Musetti,35,50,0.7,15.8%,22.6%,31,50,0.6,15.2%,24.5%,12.7%,1.5%,1.7,20.4%,11.8%
2025 Roland Garros R16,W vs Altmaier,43,40,1.1,22.1%,20.5%,37,40,0.9,20.8%,22.5%,14.6%,4.5%,0.7,14.9%,21.0%
2025 Roland Garros R32,W vs Korda,38,37,1.0,18.4%,17.9%,29,32,0.9,16.6%,18.3%,11.4%,2.9%,0.7,14.0%,20.8%
2025 Houston F,L vs Brooksby,16,26,0.6,14.2%,23.0%,16,24,0.7,15.2%,22.9%,10.5%,4.8%,1.7,22.1%,13.3%
2025 Indian Wells Masters R32,L vs Watanuki,19,15,1.3,12.0%,9.5%,15,13,1.2,11.2%,9.7%,5.2%,3.7%,1.8,29.1%,16.5%
2025 Brisbane R16,L vs Mpetshi Perricard,28,15,1.9,19.0%,10.2%,22,13,1.7,19.1%,11.3%,9.6%,1.7%,1.7,38.1%,22.4%
2024 Tokyo R32,L vs Nakashima,33,22,1.5,28.0%,18.6%,25,21,1.2,26.0%,21.9%,10.4%,5.2%,4.2,32.2%,7.6%
2024 US Open SF,L vs Fritz,38,50,0.8,14.5%,19.1%,27,41,0.7,12.1%,18.4%,9.0%,3.1%,1.2,16.0%,13.4%
2024 US Open QF,W vs Dimitrov,26,37,0.7,11.0%,15.6%,23,32,0.7,11.0%,15.2%,7.1%,2.4%,0.7,16.0%,21.5%
2024 US Open R16,W vs Popyrin,44,20,2.2,18.6%,8.4%,30,19,1.6,15.9%,10.1%,10.1%,5.8%,2.0,23.2%,11.8%
2024 US Open R32,W vs Shelton,44,27,1.6,13.3%,8.2%,39,22,1.8,13.3%,7.5%,8.2%,4.8%,1.1,19.0%,17.5%
2024 US Open R64,W vs Shevchenko,23,16,1.4,19.2%,13.3%,18,15,1.2,17.3%,14.4%,10.6%,3.8%,0.8,14.2%,17.5%
2024 US Open R128,W vs Kovacevic,56,31,1.8,21.1%,11.7%,38,26,1.5,17.9%,12.3%,10.4%,6.6%,1.4,19.9%,14.3%
2024 Cincinnati Masters F,L vs Sinner,30,27,1.1,21.1%,19.0%,26,25,1.0,21.5%,20.7%,4.1%,2.5%,1.9,29.6%,15.5%
2024 Cincinnati Masters SF,W vs Rune,25,19,1.3,13.8%,10.5%,12,18,0.7,8.2%,12.2%,4.1%,3.4%,1.1,19.9%,18.2%
Career (127 matches),,4029,3690,1.1,16.6%,15.2%,3020,3364,0.9,14.5%,16.1%,8.1%,4.0%,1.2,18.2%,15.2%
