Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Feb-2026,Acapulco,Hard,F,28,20,(5) Flavio Cobolli [ITA] d. (8) Tiafoe,7-6(4) 6-4,0.74,7.1%,1.2%,57.1%,72.9%,44.4%,4/6,2:09
31-Mar-2025,Houston,Clay,F,17,507,(Q) Jenson Brooksby [USA] d. (2) Tiafoe,6-4 6-2,0.65,0.0%,3.6%,50.9%,60.7%,33.3%,1/6,1:27
12-Aug-2024,Cincinnati Masters,Hard,F,26,1,(1) Jannik Sinner [ITA] d. Tiafoe,7-6(4) 6-2,0.47,6.0%,2.4%,54.8%,69.6%,47.4%,6/8,1:36
01-Apr-2024,Houston,Clay,F,21,16,(1) Ben Shelton [USA] d. (3) Tiafoe,7-5 4-6 6-3,0.85,3.4%,3.4%,63.2%,69.1%,62.5%,1/3,2:16
12-Jun-2023,Stuttgart,Grass,F,12,24,(3) Tiafoe d. Jan Lennard Struff [GER],4-6 7-6(1) 7-6(8),1.44,13.3%,2.0%,60.2%,83.1%,71.8%,0/1,2:09
03-Apr-2023,Houston,Clay,F,15,73,(1) Tiafoe d. (8) Tomas Martin Etcheverry [ARG],7-6(1) 7-6(6),1.49,16.4%,1.4%,65.8%,81.3%,68.0%,1/2,1:53
02-Jan-2023,United Cup,Hard,F,19,23,Tiafoe d. Lorenzo Musetti [ITA],6-2 0-0 RET,1.43,11.1%,3.7%,70.4%,78.9%,37.5%,3/3,0:34
03-Oct-2022,Tokyo,Hard,F,19,11,(3) Taylor Fritz [USA] d. (4) Tiafoe,7-6(3) 7-6(2),0.64,13.0%,4.3%,66.3%,73.8%,45.2%,7/8,1:56
25-Apr-2022,Estoril,Clay,F,29,59,Sebastian Baez [ARG] d. (5) Tiafoe,6-3 6-2,0.72,0.0%,2.2%,39.1%,66.7%,39.3%,1/5,1:14
25-Oct-2021,Vienna,Hard,F,49,4,(2) Alexander Zverev [GER] d. (Q) Tiafoe,7-5 6-4,0.55,4.9%,1.2%,65.4%,62.3%,50.0%,6/9,1:35
