Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,22,15,7,68.2%,33-22,60.0%,282-256,52.4%,6-2,75.0%,22,83.3%,21.7%,8.7%,1.7%,61.9%,74.1%,52.6%,65.9%,35.6%,50.9%,1.04,F (Acapulco)
2025,47,25,22,53.2%,70-55,56.0%,633-621,50.5%,14-6,70.0%,45,79.3%,22.4%,9.4%,3.3%,55.9%,74.1%,51.8%,64.2%,36.6%,50.3%,1.02,F (Houston)
2024,61,34,27,55.7%,87-75,53.7%,854-825,50.9%,22-20,52.4%,61,84.1%,17.6%,9.6%,2.8%,58.9%,74.4%,53.9%,66.0%,35.2%,50.5%,1.04,F (2x)
2023,60,39,21,65.0%,93-56,62.4%,808-701,53.5%,20-15,57.1%,60,85.7%,21.4%,10.6%,2.9%,60.1%,76.4%,53.2%,67.1%,36.3%,51.4%,1.10,W (3x)
2022,60,35,25,58.3%,93-70,57.1%,847-836,50.3%,29-15,65.9%,57,82.0%,19.1%,9.4%,2.7%,57.5%,73.9%,51.9%,64.6%,35.9%,50.3%,1.01,F (2x)
2021,57,33,24,57.9%,86-66,56.6%,800-748,51.7%,19-17,52.8%,55,82.0%,21.3%,8.1%,2.8%,60.6%,72.0%,52.7%,64.4%,36.4%,50.5%,1.02,F (Vienna)
2020,20,9,11,45.0%,29-29,50.0%,283-297,48.8%,7-5,58.3%,20,77.0%,19.6%,4.9%,2.2%,62.6%,69.4%,49.6%,62.0%,36.6%,49.5%,0.96,SF (Nur-Sultan)
2019,50,23,27,46.0%,64-64,50.0%,630-653,49.1%,14-10,58.3%,50,79.3%,18.8%,7.0%,2.6%,65.8%,70.6%,51.3%,64.0%,35.0%,49.4%,0.97,SF (NextGen Finals)
2018,55,28,27,50.9%,69-73,48.6%,692-719,49.0%,16-12,57.1%,54,80.8%,17.6%,9.5%,3.6%,61.4%,72.0%,52.6%,64.5%,34.2%,49.5%,0.96,W (Delray Beach)
2017,25,7,18,28.0%,26-44,37.1%,335-365,47.9%,2-13,13.3%,24,78.7%,18.6%,9.4%,3.6%,58.7%,70.9%,52.5%,63.3%,35.2%,49.1%,0.96,R16 (2x)
2016,7,1,6,14.3%,6-14,30.0%,95-112,45.9%,1-5,16.7%,7,75.8%,17.6%,6.5%,2.9%,64.4%,68.8%,53.7%,63.4%,34.8%,48.9%,0.95,R32 (2x)
2015,6,1,5,16.7%,4-13,23.5%,75-102,42.4%,3-2,60.0%,6,75.0%,10.2%,10.0%,2.8%,59.7%,71.7%,47.5%,62.0%,31.2%,46.4%,0.82,R32 (3x)
2014,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,1,70.0%,10.0%,2.8%,8.5%,54.9%,74.4%,40.6%,59.2%,28.6%,45.7%,0.70,R64 (Washington)
Career,471,250,221,53.1%,660-583,53.1%,6342-6247,50.4%,153-122,55.6%,462,81.5%,19.5%,8.9%,2.9%,60.2%,73.0%,52.3%,64.7%,35.6%,50.2%,1.01,
