Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Miami QF,L vs Sinner,0.99,0.41,33.7,2.1,7.4%,51.9%,7.7%,46.2%,18.2%,23.8%
2026 Miami R32,W vs Mensik,1.19,0.96,97.1,3.2,6.3%,71.9%,3.3%,70.0%,21.1%,26.0%
2026 Acapulco F,L vs Cobolli,0.95,0.70,58.9,2.7,6.8%,65.9%,7.5%,55.0%,22.5%,37.5%
2026 Australian Open R32,L vs De Minaur,0.93,0.68,33.6,2.2,7.7%,61.5%,4.1%,51.0%,36.0%,27.7%
2026 Brisbane R16,L vs Medvedev,0.68,0.41,35.7,2.0,0.0%,54.5%,15.0%,70.0%,24.0%,21.7%
2025 Roland Garros QF,L vs Musetti,0.98,0.68,35.2,2.2,3.3%,60.0%,3.7%,59.3%,25.0%,31.4%
2025 Roland Garros R16,W vs Altmaier,1.14,1.57,28.3,2.1,5.9%,70.6%,6.7%,64.4%,44.2%,44.7%
2025 Roland Garros R32,W vs Korda,1.09,1.55,34.3,2.3,9.4%,81.1%,8.5%,68.1%,31.6%,40.0%
2025 Houston F,L vs Brooksby,0.99,0.64,47.3,2.4,0.0%,55.2%,0.0%,38.5%,33.3%,35.7%
2025 Indian Wells R32,L vs Watanuki,1.17,0.79,70.9,2.2,4.5%,59.1%,4.7%,53.5%,24.3%,35.3%
2025 Brisbane R16,L vs Mpetshi Perricard,0.79,0.73,59.5,2.2,13.5%,64.9%,2.9%,65.7%,24.4%,41.2%
2024 Tokyo R32,L vs Nakashima,0.83,0.66,50.1,2.8,13.3%,70.0%,14.8%,59.3%,31.3%,24.1%
2024 US Open SF,L vs Fritz,0.97,0.78,39.0,4.7,10.3%,66.2%,6.3%,61.9%,29.0%,29.0%
2024 US Open R16,W vs Popyrin,1.27,1.34,35.1,2.4,17.7%,69.4%,5.5%,65.5%,35.9%,32.1%
2024 US Open R32,W vs Shelton,1.01,1.19,54.1,5.1,2.4%,67.9%,4.0%,70.7%,42.7%,30.1%
2024 US Open R128,W vs Kovacevic,1.06,1.36,38.2,2.1,14.9%,73.1%,12.5%,64.1%,39.4%,40.6%
2024 Cincinnati F,L vs Sinner,1.10,0.52,50.7,2.4,4.7%,55.8%,4.9%,63.4%,22.6%,14.8%
2024 Cincinnati SF,W vs Rune,1.00,1.26,74.9,15.4,13.0%,73.9%,15.2%,65.2%,35.4%,41.5%
2024 Cincinnati R32,W vs Musetti,1.10,2.42,38.0,2.4,9.1%,72.7%,5.3%,84.2%,54.8%,41.4%
2024 Wimbledon R32,L vs Alcaraz,0.90,0.86,46.2,6.3,8.9%,75.9%,2.8%,55.6%,36.5%,28.2%
2026 (5 matches),,0.99,0.68,58.0,2.4,6.2%,63.6%,6.2%,59.0%,25.3%,27.7%
2025 (6 matches),,1.03,0.95,43.9,2.2,6.2%,66.1%,4.8%,59.6%,30.8%,38.1%
2024 (17 matches),,0.99,1.00,44.6,2.8,10.5%,68.0%,7.5%,63.5%,34.9%,33.8%
2023 (18 matches),,1.01,1.14,47.6,2.5,11.7%,67.9%,10.4%,65.5%,39.5%,35.4%
2022 (19 matches),,1.06,1.06,44.5,2.7,10.7%,66.1%,10.2%,64.3%,31.6%,38.2%
Career (315 matches),,1.03,1.04,53.7,2.8,8.9%,65.1%,6.8%,62.5%,35.8%,37.1%
