Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,40,24,16,60.0%,57-44,56.4%,510-493,50.8%,10-6,62.5%,38,82.0%,21.0%,9.8%,2.4%,58.6%,74.5%,51.8%,65.1%,35.3%,50.4%,1.01
Clay,18,11,7,61.1%,29-16,64.4%,234-212,52.5%,5-0,100.0%,18,79.8%,24.3%,7.0%,2.3%,57.4%,72.8%,55.4%,65.4%,38.9%,51.5%,1.12
Grass,3,1,2,33.3%,4-5,44.4%,43-45,48.9%,0-0,-,3,77.3%,20.5%,12.5%,3.9%,51.6%,74.5%,47.8%,61.6%,34.5%,48.4%,0.90
Grand Slams,13,9,4,69.2%,29-14,67.4%,237-199,54.4%,4-2,66.7%,13,86.7%,21.2%,10.9%,2.3%,57.4%,76.1%,55.7%,67.4%,35.2%,51.5%,1.08
Masters,22,13,9,59.1%,30-22,57.7%,258-257,50.1%,8-1,88.9%,22,78.8%,20.5%,9.0%,2.7%,57.5%,73.2%,51.8%,64.1%,36.7%,50.3%,1.02
Other Tours,24,14,10,58.3%,31-25,55.4%,282-270,51.1%,3-3,50.0%,24,78.6%,24.0%,8.0%,2.4%,58.5%,73.2%,50.7%,63.9%,37.0%,50.3%,1.02
Best of 5,13,9,4,69.2%,29-14,67.4%,237-199,54.4%,4-2,66.7%,13,86.7%,21.2%,10.9%,2.3%,57.4%,76.1%,55.7%,67.4%,35.2%,51.5%,1.08
Best of 3,48,27,21,56.3%,61-51,54.5%,550-551,50.0%,11-4,73.3%,46,78.7%,22.3%,8.5%,2.6%,58.0%,73.2%,51.3%,64.0%,36.9%,50.3%,1.02
Finals,2,0,2,0.0%,0-4,0.0%,16-25,39.0%,0-1,0.0%,2,65.0%,15.0%,4.3%,2.2%,54.7%,68.4%,39.7%,55.4%,31.5%,43.9%,0.71
Semi-finals,2,2,0,100.0%,4-1,80.0%,29-26,52.7%,2-0,100.0%,2,69.2%,33.3%,6.6%,1.8%,59.0%,71.4%,47.1%,61.4%,40.7%,50.6%,1.05
Quarter-finals,6,2,4,33.3%,6-9,40.0%,71-78,47.7%,0-2,0.0%,6,73.0%,23.3%,7.3%,2.0%,61.5%,66.2%,49.2%,59.7%,35.4%,48.2%,0.88
vs Righties,52,30,22,57.7%,74-55,57.4%,644-625,50.7%,14-3,82.4%,50,80.6%,21.5%,8.8%,2.6%,57.5%,73.9%,53.0%,65.0%,36.4%,50.5%,1.04
vs Lefties,9,6,3,66.7%,16-10,61.5%,143-125,53.4%,1-3,25.0%,9,83.3%,24.2%,11.0%,2.0%,59.3%,74.8%,50.7%,65.0%,36.5%,51.2%,1.04
vs Top 10,7,0,7,0.0%,2-15,11.8%,64-101,38.8%,0-1,0.0%,7,68.7%,9.4%,7.2%,2.3%,56.0%,64.3%,48.8%,57.5%,30.2%,44.5%,0.71
