Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Australian Open R128,L vs Rybakina,0.0%,-,2.7%,66.7%,7.1%,33.3%,0.0%,10.5%,20.0%,1.6%,100.0%,-30,-26
2023 US Open R32,L vs Swiatek,0.0%,-,4.5%,100.0%,2.9%,16.7%,0.0%,6.9%,33.3%,0.0%,-,-113,-83
2023 US Open Q2,L vs Kaji,1.0%,100.0%,8.0%,73.3%,8.2%,12.7%,10.0%,3.4%,16.7%,1.4%,33.3%,-8,-4
2023 Australian Open R64,L vs Rybakina,0.0%,-,5.7%,80.0%,6.3%,15.0%,100.0%,5.7%,0.0%,1.9%,33.3%,-114,-117
2023 Australian Open R128,W vs Janicijevic,0.0%,-,10.1%,81.8%,20.3%,20.0%,0.0%,7.9%,33.3%,2.9%,20.0%,73,33
2022 US Open R128,L vs Bucsa,0.0%,-,11.3%,78.6%,12.2%,16.0%,33.3%,3.8%,0.0%,1.3%,0.0%,-17,-3
2022 Granby R32,L vs Brace,0.0%,-,5.1%,57.1%,10.3%,16.7%,0.0%,11.6%,36.4%,2.4%,33.3%,5,6
2022 Wimbledon R128,W vs Haddad Maia,0.0%,-,5.3%,44.4%,18.4%,18.5%,20.0%,11.1%,0.0%,3.4%,25.0%,32,71
2022 Roland Garros R64,L vs Badosa,1.0%,100.0%,8.2%,81.3%,11.8%,19.4%,0.0%,10.0%,21.9%,6.0%,45.8%,9,-7
2022 Roland Garros R128,W vs Selekhmeteva,0.0%,-,6.2%,54.5%,16.1%,17.4%,9.1%,5.5%,14.3%,4.0%,33.3%,13,16
2022 Strasbourg F,L vs Kerber,2.9%,50.0%,11.1%,66.7%,18.4%,23.5%,25.0%,8.6%,10.5%,5.1%,36.7%,-17,-33
2022 Strasbourg R32,W vs Glushko,0.0%,-,6.9%,62.5%,17.2%,22.6%,0.0%,7.5%,25.0%,4.4%,33.3%,20,28
2022 Indian Wells R64,L vs Sorribes Tormo,1.1%,0.0%,16.2%,73.3%,14.0%,20.8%,27.8%,7.2%,16.0%,3.7%,35.3%,30,16
2022 Adelaide R16,W vs Sabalenka,1.8%,100.0%,4.8%,66.7%,33.3%,58.8%,0.0%,14.6%,57.1%,2.0%,66.7%,0,-25
2021 Cluj Napoca R32,L vs Cristian,0.0%,-,7.0%,88.2%,13.9%,40.0%,0.0%,1.2%,7.1%,0.7%,33.3%,-9,12
2021 Wimbledon R32,L vs Gauff,6.1%,66.7%,16.7%,50.0%,12.5%,27.3%,0.0%,0.0%,0.0%,5.1%,0.0%,13,-5
2021 Wimbledon R128,W vs Bencic,1.7%,100.0%,5.4%,85.7%,31.4%,44.4%,100.0%,14.6%,37.5%,3.5%,16.7%,-20,-4
2021 Roland Garros R128,L vs Swiatek,0.0%,-,8.9%,72.7%,8.5%,16.7%,0.0%,6.7%,15.8%,6.7%,17.6%,-7,-18
2021 Monterrey R32,W vs Osorio,0.0%,-,10.2%,78.6%,13.8%,29.6%,0.0%,9.3%,30.8%,1.7%,25.0%,-9,2
2021 Australian Open R32,L vs Brady,0.0%,-,9.1%,72.7%,6.1%,15.2%,100.0%,6.1%,50.0%,1.2%,33.3%,-7,-16
Last 52 Weeks (1 matches),,0.0%,-,2.7%,66.7%,7.1%,33.3%,0.0%,10.5%,20.0%,1.6%,100.0%,-30,-26
Career (30 matches),,0.9%,55.0%,9.2%,70.4%,12.8%,20.6%,15.3%,7.2%,20.9%,3.3%,34.5%,3,1
