Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,6,2,4,33.3%,4-10,28.6%,50-76,39.7%,0-1,0.0%,5,53.6%,32.7%,3.3%,9.0%,61.5%,62.2%,36.9%,52.5%,43.4%,47.9%,0.91,R16 (2x)
2024,26,11,15,42.3%,26-31,45.6%,266-281,48.6%,3-6,33.3%,0,,,,,,,,,,,,SF (2x)
2023,60,33,27,55.0%,75-66,53.2%,678-645,51.2%,7-11,38.9%,5,50.0%,25.0%,2.5%,9.3%,64.2%,52.9%,43.5%,49.5%,40.7%,45.1%,0.81,W (W60 Oeiras)
2022,62,41,21,66.1%,85-61,58.2%,714-644,52.6%,5-8,38.5%,1,50.0%,11.1%,2.1%,14.6%,62.5%,63.3%,22.2%,47.9%,35.6%,41.1%,0.68,W (2x)
2021,31,23,8,74.2%,47-26,64.4%,387-282,57.8%,3-7,30.0%,0,,,,,,,,,,,,W (2x)
2019,26,16,10,61.5%,35-26,57.4%,299-263,53.2%,1-2,33.3%,0,,,,,,,,,,,,W (W15 Nonthaburi)
2018,24,15,9,62.5%,30-19,61.2%,230-191,54.6%,0-0,-,0,,,,,,,,,,,,W (Fergana $25K)
2017,24,16,8,66.7%,33-24,57.9%,280-250,52.8%,4-5,44.4%,0,,,,,,,,,,,,W (Batumi $25K)
2016,54,35,19,64.8%,77-49,61.1%,665-563,54.2%,11-5,68.8%,1,72.7%,18.2%,2.9%,4.3%,59.4%,63.4%,57.1%,60.9%,39.0%,49.0%,1.00,W (2x)
2015,23,14,9,60.9%,32-23,58.2%,286-221,56.4%,1-5,16.7%,0,,,,,,,,,,,,W (Namangan $25K)
2014,28,18,10,64.3%,38-23,62.3%,312-251,55.4%,5-1,83.3%,1,-,-,1.4%,6.9%,52.8%,55.3%,44.1%,50.0%,34.6%,43.5%,0.69,W (Fergana 25K)
2013,40,26,14,65.0%,55-35,61.1%,452-359,55.7%,7-6,53.8%,0,,,,,,,,,,,,W (Fergana 25K)
2012,28,19,9,67.9%,40-24,62.5%,328-271,54.8%,3-2,60.0%,0,,,,,,,,,,,,F (Gaziantep 10K)
2011,28,15,13,53.6%,31-27,53.4%,281-259,52.0%,1-4,20.0%,0,,,,,,,,,,,,SF (2x)
2010,16,8,8,50.0%,18-18,50.0%,172-170,50.3%,1-3,25.0%,0,,,,,,,,,,,,SF (Woking 25K)
2009,7,2,5,28.6%,6-11,35.3%,79-88,47.3%,0-3,0.0%,0,,,,,,,,,,,,R16 (2x)
Career,483,294,189,60.9%,632-473,57.2%,5479-4814,53.2%,52-69,43.0%,13,53.8%,26.9%,2.7%,8.9%,61.6%,58.3%,40.8%,51.6%,41.0%,46.2%,0.85,
