Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Warsaw R32,L vs Swiatek,63% (5/8),25% (2/8),0/0,0/0,62% (8/13),3/5,3/4,- (0/0),- (0/0)
2019 Tashkent R32,L vs Niculescu,40% (4/10),100% (2/2),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 W80 Nur Sultan R32,L vs Doroshina,80% (4/5),0% (0/2),0/0,0/0,43% (3/7),4/6,1/2,- (0/0),- (0/0)
2019 W25 Namangan R32,L vs Murray,55% (6/11),0% (0/1),0/0,0/0,73% (8/11),4/6,0/1,- (0/0),- (0/0)
2019 W25 Andijan QF,W vs Zakharova,56% (9/16),59% (10/17),2/5,1/2,14% (1/7),3/4,1/1,29% (2/7),57% (4/7)
2019 W25 Andijan R16,W vs Strakhova,39% (7/18),63% (5/8),2/2,1/1,80% (8/10),0/0,0/0,- (0/0),- (0/0)
2019 W25 Andijan R32,W vs Chong,55% (6/11),60% (6/10),2/3,1/2,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 W60 Istanbul R16,L vs Buyukakcay,18% (2/11),67% (2/3),0/0,0/0,65% (11/17),4/6,2/3,- (0/0),- (0/0)
2019 W60 Istanbul R32,W vs Rybakina,50% (8/16),80% (4/5),2/2,1/1,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2019 W25 Moscow R16,L vs Doroshina,57% (8/14),44% (4/9),2/3,1/2,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2019 W25 Moscow R32,W vs Rosca,55% (6/11),67% (6/9),2/4,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2018 Tashkent R32,L vs Barthel,47% (8/17),50% (4/8),1/2,0/0,54% (7/13),2/4,2/3,- (0/0),- (0/0)
2017 Tashkent R32,L vs Nara,33% (2/6),- (0/0),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2017 Saint Petersburg $100K R16,L vs Vekic,57% (8/14),36% (5/14),1/2,0/0,38% (3/8),0/2,0/1,0% (0/5),50% (2/4)
2017 Saint Petersburg $100K R32,W vs Leykina,73% (8/11),32% (6/19),2/3,1/2,67% (8/12),0/1,0/0,- (0/0),- (0/0)
2017 Batumi $25K F,W vs Kalinskaya,62% (8/13),37% (7/19),2/2,1/1,57% (8/14),0/1,0/0,- (0/0),- (0/0)
2017 Batumi $25K SF,W vs Hruncakova,54% (7/13),71% (5/7),2/3,1/2,57% (4/7),0/0,0/0,- (0/0),- (0/0)
2017 Batumi $25K QF,W vs Leykina,58% (7/12),33% (5/15),2/4,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Landisville PA $25K R32,L vs Tere Apisah,60% (3/5),0% (0/5),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2017 Fergana $25K SF,L vs Rybakina,25% (2/8),10% (1/10),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2023 (1 matches),,62.5%,25.0%,-,-,61.5%,60.0%,75.0%,-,-
2019 (10 matches),,48.8%,59.1%,63.2%,66.7%,56.6%,62.5%,50.0%,28.6%,57.1%
2018 (1 matches),,47.1%,50.0%,50.0%,-,53.8%,50.0%,66.7%,-,-
2017 (12 matches),,58.1%,32.1%,48.4%,43.8%,57.6%,23.5%,0.0%,18.2%,50.0%
2016 (26 matches),,65.2%,44.1%,58.5%,60.7%,60.3%,54.9%,60.9%,57.1%,46.5%
Career (80 matches),,59.7%,44.3%,58.0%,60.2%,57.1%,48.0%,51.6%,51.0%,46.9%
