Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,2,0,2,0.0%,0-4,0.0%,14-24,36.8%,0-0,-,2,57.9%,15.8%,5.4%,11.6%,58.1%,69.3%,33.3%,54.3%,37.3%,45.6%,0.82,R32 (2x)
2020,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,4.5%,10.6%,62.1%,61.0%,28.0%,48.5%,27.5%,39.3%,0.53,
2019,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,40.0%,22.2%,3.1%,6.2%,50.8%,45.5%,43.8%,44.6%,35.3%,40.5%,0.64,R32 (Tashkent)
2018,2,1,1,50.0%,3-2,60.0%,25-24,51.0%,0-0,-,2,64.0%,41.7%,6.4%,8.3%,63.5%,66.7%,36.8%,55.8%,45.0%,50.2%,1.02,
2017,3,1,2,33.3%,2-5,28.6%,27-41,39.7%,1-0,100.0%,3,54.5%,23.5%,6.1%,14.2%,45.3%,63.5%,43.1%,52.4%,37.9%,45.2%,0.79,
2016,6,2,4,33.3%,5-9,35.7%,49-74,39.8%,0-1,0.0%,2,72.2%,17.6%,8.6%,5.7%,58.1%,68.9%,47.7%,60.0%,29.7%,45.9%,0.74,R16 (Guangzhou)
2015,5,1,4,20.0%,4-8,33.3%,43-60,41.7%,0-0,-,2,52.4%,18.2%,8.0%,10.6%,65.5%,62.2%,43.6%,55.8%,32.8%,43.2%,0.74,R16 (Tashkent)
2014,9,5,4,55.6%,10-11,47.6%,103-105,49.5%,0-2,0.0%,5,-,-,7.5%,9.5%,56.1%,69.7%,45.9%,59.2%,41.3%,50.6%,1.01,SF (Tashkent)
2013,5,2,3,40.0%,4-7,36.4%,44-54,44.9%,0-1,0.0%,2,-,-,6.0%,12.1%,56.9%,63.6%,26.0%,47.4%,41.5%,44.2%,0.79,
2012,4,1,3,25.0%,3-7,30.0%,43-52,45.3%,0-0,-,1,-,-,10.0%,5.0%,60.0%,75.0%,33.3%,58.3%,30.4%,44.8%,0.73,
2011,6,1,5,16.7%,3-11,21.4%,51-75,40.5%,1-0,100.0%,2,-,-,1.6%,3.2%,54.5%,59.2%,45.3%,52.9%,37.8%,45.7%,0.80,
2010,3,1,2,33.3%,3-4,42.9%,29-33,46.8%,0-0,-,1,-,-,5.0%,7.0%,58.0%,63.8%,45.2%,56.0%,35.2%,46.1%,0.80,
2009,2,1,1,50.0%,3-2,60.0%,24-22,52.2%,0-0,-,2,-,-,0.6%,7.2%,50.3%,63.1%,43.4%,53.3%,45.6%,49.8%,0.98,R16 (Tashkent)
2008,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,0,,,,,,,,,,,,R32 (Tashkent)
Career,50,16,34,32.0%,40-76,34.5%,464-601,43.6%,2-4,33.3%,26,57.5%,22.6%,5.6%,8.9%,55.9%,64.9%,41.4%,54.6%,38.5%,46.7%,0.85,
