Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2023 Warsaw R32,L vs Swiatek,23.9%,26.8%,45.5%,35.1%,37.8%,45.8%,21.1%,72.2%,40.0%,16.7%,20.8%,45.0%,64.3%,0.0%,0.0%,17
2019 Tashkent R32,L vs Niculescu,18.5%,23.1%,34.7%,24.2%,24.2%,28.0%,15.8%,42.9%,75.0%,14.3%,25.0%,41.7%,72.7%,5.9%,0.0%,25
2016 ITF Tokyo R16,L vs Fett,13.2%,16.2%,32.7%,10.5%,15.8%,35.3%,22.7%,43.8%,40.0%,21.7%,21.7%,27.8%,37.5%,20.0%,16.7%,73
Career (3 matches),,18.6%,22.1%,37.2%,23.1%,25.9%,36.1%,20.0%,54.2%,50.0%,17.3%,22.7%,38.7%,60.6%,9.5%,9.1%,37
