Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Warsaw R32,L vs Swiatek,0.0%,-,3.7%,60.0%,3.1%,18.2%,0.0%,5.5%,13.0%,0.5%,0.0%,-8,53
2019 Tashkent R32,L vs Niculescu,1.6%,0.0%,33.6%,56.4%,9.6%,5.6%,0.0%,3.6%,4.8%,0.0%,-,52,54
2016 ITF Tokyo R16,L vs Fett,0.0%,-,5.0%,66.7%,7.3%,9.3%,0.0%,9.1%,23.5%,0.0%,-,-5,-4
Career (3 matches),,0.5%,0.0%,13.5%,58.0%,6.6%,9.7%,0.0%,6.3%,13.1%,0.2%,0.0%,13,34
